Head:  X: 0.1499339 ,Y: 0.5404494 ,Z: 1.925678
Shoulder Center:  X: 0.1110992 ,Y: 0.3599349 ,Z: 2.010076
Shoulder Left:  X: -0.04984416 ,Y: 0.2788927 ,Z: 2.021948
Shoulder Right:  X: 0.2952206 ,Y: 0.2734671 ,Z: 2.091172
Spine:  X: 0.1109685 ,Y: 0.08806099 ,Z: 2.058468
Hip Center:  X: 0.1109424 ,Y: 0.03368621 ,Z: 2.070848
Hip Left:  X: 0.03326513 ,Y: -0.04348343 ,Z: 2.06672
Hip Right:  X: 0.1885443 ,Y: -0.04592495 ,Z: 2.09887
Elbow Left:  X: -0.1217132 ,Y: 0.09346174 ,Z: 2.049244
Wrist Left:  X: -0.113519 ,Y: 0.004590906 ,Z: 1.853843
Hand Left:  X: -0.1019574 ,Y: -0.03621018 ,Z: 1.764349
Elbow Right:  X: 0.3053138 ,Y: 0.1244468 ,Z: 2.094153
Wrist Right:  X: 0.2706807 ,Y: 0.0548223 ,Z: 1.893621
Hand Right:  X: 0.264413 ,Y: 0.02917655 ,Z: 1.817751
Knee Left:  X: 0.04772398 ,Y: -0.3245417 ,Z: 1.740744
Ankle Left:  X: 0.1060374 ,Y: -0.6122455 ,Z: 1.728518
Knee Right:  X: 0.2800301 ,Y: -0.3302401 ,Z: 1.814331
Ankle Right:  X: 0.2866037 ,Y: -0.6388897 ,Z: 1.806465
--------------------------------------
Head:  X: 0.09781972 ,Y: 0.5358078 ,Z: 1.911809
Shoulder Center:  X: 0.07158762 ,Y: 0.3598421 ,Z: 2.006641
Shoulder Left:  X: -0.08608297 ,Y: 0.2703627 ,Z: 2.008526
Shoulder Right:  X: 0.2564229 ,Y: 0.2854983 ,Z: 2.076859
Spine:  X: 0.0860425 ,Y: 0.08338086 ,Z: 2.051754
Hip Center:  X: 0.08880667 ,Y: 0.02811102 ,Z: 2.063624
Hip Left:  X: 0.0137878 ,Y: -0.04750185 ,Z: 2.067309
Hip Right:  X: 0.170542 ,Y: -0.05049688 ,Z: 2.082574
Elbow Left:  X: -0.1725852 ,Y: 0.1265961 ,Z: 1.985694
Wrist Left:  X: -0.1652921 ,Y: 0.06185914 ,Z: 1.767626
Hand Left:  X: -0.1279486 ,Y: 0.03807392 ,Z: 1.650102
Elbow Right:  X: 0.2773133 ,Y: 0.07719912 ,Z: 1.998061
