Head:  X: 0.05198334 ,Y: 0.5750744 ,Z: 2.017711
Shoulder Center:  X: 0.01488811 ,Y: 0.4035343 ,Z: 2.079848
Shoulder Left:  X: -0.1062981 ,Y: 0.2858644 ,Z: 1.984728
Shoulder Right:  X: 0.1587456 ,Y: 0.3606577 ,Z: 2.211225
Spine:  X: 0.04298775 ,Y: 0.09657284 ,Z: 2.087015
Hip Center:  X: 0.05351308 ,Y: 0.03579995 ,Z: 2.085449
Hip Left:  X: 0.001846384 ,Y: -0.05689026 ,Z: 2.039614
Hip Right:  X: 0.121116 ,Y: -0.02323327 ,Z: 2.128625
Elbow Left:  X: -0.08861864 ,Y: 0.06478582 ,Z: 1.98184
Wrist Left:  X: 0.1117892 ,Y: 0.1913165 ,Z: 1.783645
Hand Left:  X: 0.1778561 ,Y: 0.2004933 ,Z: 1.785836
Elbow Right:  X: 0.3319326 ,Y: 0.23672 ,Z: 2.40082
Wrist Right:  X: 0.4731041 ,Y: 0.1975753 ,Z: 2.556577
Hand Right:  X: 0.5201612 ,Y: 0.184527 ,Z: 2.612511
Knee Left:  X: 0.03235592 ,Y: -0.3234578 ,Z: 1.727636
Ankle Left:  X: 0.0317142 ,Y: -0.6176092 ,Z: 1.710671
Knee Right:  X: 0.2679448 ,Y: -0.3204046 ,Z: 1.821666
Ankle Right:  X: 0.2667835 ,Y: -0.6127879 ,Z: 1.774614
--------------------------------------
Head:  X: 0.008708552 ,Y: 0.537186 ,Z: 1.908703
Shoulder Center:  X: 0.001545943 ,Y: 0.3591255 ,Z: 2.000883
Shoulder Left:  X: -0.14138 ,Y: 0.2498946 ,Z: 1.976662
Shoulder Right:  X: 0.1790126 ,Y: 0.3650178 ,Z: 2.055612
Spine:  X: 0.0412659 ,Y: 0.1070267 ,Z: 2.066948
Hip Center:  X: 0.04982446 ,Y: 0.05639015 ,Z: 2.080549
Hip Left:  X: -0.01365895 ,Y: -0.032258 ,Z: 2.077626
Hip Right:  X: 0.1378494 ,Y: -0.0116869 ,Z: 2.112014
Elbow Left:  X: -0.2934003 ,Y: 0.1394921 ,Z: 1.87026
Wrist Left:  X: -0.4396037 ,Y: 0.06108263 ,Z: 1.649397
Hand Left:  X: -0.5161383 ,Y: 0.05718659 ,Z: 1.55233
Elbow Right:  X: 0.3671856 ,Y: 0.4624414 ,Z: 1.965133
Wrist Right:  X: 0.3611591 ,Y: 0.6246248 ,Z: 1.767167
Hand Right:  X: 0.3488748 ,Y: 0.6750569 ,Z: 1.726051
Knee Left:  X: 0.02580808 ,Y: -0.3157648 ,Z: 1.732261
Ankle Left:  X: 0.03256525 ,Y: -0.6194038 ,Z: 1.70984
Knee Right:  X: 0.2687858 ,Y: -0.3013853 ,Z: 1.818528
Ankle Right:  X: 0.2667196 ,Y: -0.6118234 ,Z: 1.771564
--------------------------------------
Head:  X: -0.03264666 ,Y: 0.5196883 ,Z: 1.880454
Shoulder Center:  X: -0.007633308 ,Y: 0.3449013 ,Z: 1.979116
Shoulder Left:  X: -0.1671657 ,Y: 0.2343012 ,Z: 1.989879
Shoulder Right:  X: 0.1505463 ,Y: 0.290972 ,Z: 1.994467
Spine:  X: 0.02091292 ,Y: 0.06807231 ,Z: 2.043864
Hip Center:  X: 0.02709571 ,Y: 0.01254274 ,Z: 2.060915
Hip Left:  X: -0.0353322 ,Y: -0.06714152 ,Z: 2.075448
Hip Right:  X: 0.1038696 ,Y: -0.04937417 ,Z: 2.079487
Elbow Left:  X: -0.1998947 ,Y: 0.006018963 ,Z: 2.060772
Wrist Left:  X: -0.223182 ,Y: -0.2113242 ,Z: 1.934986
Hand Left:  X: -0.2337016 ,Y: -0.2845649 ,Z: 1.882837
Elbow Right:  X: 0.2720031 ,Y: 0.1131721 ,Z: 1.936884
