Head:  X: 0.2606561 ,Y: 0.5305394 ,Z: 2.176167
Shoulder Center:  X: 0.2562784 ,Y: 0.3281097 ,Z: 2.16999
Shoulder Left:  X: 0.114002 ,Y: 0.2459911 ,Z: 2.127771
Shoulder Right:  X: 0.4019773 ,Y: 0.2272882 ,Z: 2.2098
Spine:  X: 0.2309459 ,Y: 0.09886297 ,Z: 2.178159
Hip Center:  X: 0.2319885 ,Y: 0.05390079 ,Z: 2.160811
Hip Left:  X: 0.1613003 ,Y: -0.00842546 ,Z: 2.140042
Hip Right:  X: 0.2908892 ,Y: -0.01684178 ,Z: 2.172633
Elbow Left:  X: 0.02832026 ,Y: -0.02896325 ,Z: 2.255328
Wrist Left:  X: 0.211356 ,Y: -0.104678 ,Z: 1.991232
Hand Left:  X: 0.2723679 ,Y: -0.1299163 ,Z: 1.906285
Elbow Right:  X: 0.4713438 ,Y: 0.004625008 ,Z: 2.141397
Wrist Right:  X: 0.476151 ,Y: 0.02613292 ,Z: 1.894594
Hand Right:  X: 0.4813691 ,Y: -0.01728924 ,Z: 1.814831
Knee Left:  X: 0.3257989 ,Y: -0.3286266 ,Z: 1.834236
Ankle Left:  X: 0.304215 ,Y: -0.6665827 ,Z: 1.751082
Knee Right:  X: 0.2807932 ,Y: -0.2824374 ,Z: 1.822216
Ankle Right:  X: 0.5073644 ,Y: -0.484059 ,Z: 2.158531
--------------------------------------
Head:  X: 0.2538539 ,Y: 0.5296499 ,Z: 2.159151
Shoulder Center:  X: 0.2479478 ,Y: 0.3314618 ,Z: 2.157372
Shoulder Left:  X: 0.1195691 ,Y: 0.2439766 ,Z: 2.108695
Shoulder Right:  X: 0.392193 ,Y: 0.2406838 ,Z: 2.217713
Spine:  X: 0.2464676 ,Y: 0.1027984 ,Z: 2.166578
Hip Center:  X: 0.2506018 ,Y: 0.0581036 ,Z: 2.16135
Hip Left:  X: 0.1860977 ,Y: -0.007007454 ,Z: 2.13774
Hip Right:  X: 0.3184908 ,Y: -0.007200104 ,Z: 2.183699
Elbow Left:  X: 0.06835123 ,Y: -0.02112891 ,Z: 2.090659
Wrist Left:  X: 0.1032628 ,Y: -0.03576894 ,Z: 1.823579
Hand Left:  X: 0.1483419 ,Y: -0.05525 ,Z: 1.752795
Elbow Right:  X: 0.4726324 ,Y: 0.03802143 ,Z: 2.189103
Wrist Right:  X: 0.5404575 ,Y: -0.05655716 ,Z: 2.001812
Hand Right:  X: 0.5227408 ,Y: -0.04114185 ,Z: 1.876789
Knee Left:  X: 0.3177429 ,Y: -0.239269 ,Z: 1.813835
Ankle Left:  X: 0.3088262 ,Y: -0.6284163 ,Z: 1.758952
Knee Right:  X: 0.309331 ,Y: -0.410749 ,Z: 1.825733
Ankle Right:  X: 0.3304511 ,Y: -0.7115311 ,Z: 1.758838
--------------------------------------
Head:  X: 0.258736 ,Y: 0.5347281 ,Z: 2.138248
Shoulder Center:  X: 0.2544067 ,Y: 0.3403642 ,Z: 2.13513
Shoulder Left:  X: 0.1222255 ,Y: 0.25209 ,Z: 2.089823
Shoulder Right:  X: 0.394205 ,Y: 0.2495297 ,Z: 2.184699
