Head:  X: 0.1518989 ,Y: 0.5847012 ,Z: 2.122796
Shoulder Center:  X: 0.128165 ,Y: 0.3841839 ,Z: 2.180398
Shoulder Left:  X: -0.03737487 ,Y: 0.2826372 ,Z: 2.169756
Shoulder Right:  X: 0.3124276 ,Y: 0.2785697 ,Z: 2.241757
Spine:  X: 0.129316 ,Y: 0.1047672 ,Z: 2.193777
Hip Center:  X: 0.1316388 ,Y: 0.04909789 ,Z: 2.189917
Hip Left:  X: 0.04590109 ,Y: -0.03715142 ,Z: 2.160546
Hip Right:  X: 0.2191135 ,Y: -0.02444842 ,Z: 2.221685
Elbow Left:  X: -0.09725208 ,Y: 0.01703325 ,Z: 2.174991
Wrist Left:  X: -0.1017683 ,Y: -0.1563983 ,Z: 2.039335
Hand Left:  X: -0.08806884 ,Y: -0.2357265 ,Z: 1.977718
Elbow Right:  X: 0.3762082 ,Y: 0.0534613 ,Z: 2.282847
Wrist Right:  X: 0.4161353 ,Y: -0.01446043 ,Z: 2.032179
Hand Right:  X: 0.465068 ,Y: -0.03270104 ,Z: 1.912249
Knee Left:  X: 0.2337052 ,Y: -0.1970343 ,Z: 1.731233
Ankle Left:  X: 0.2249547 ,Y: -0.5174069 ,Z: 1.707531
Knee Right:  X: 0.1791859 ,Y: -0.1008102 ,Z: 1.753881
Ankle Right:  X: 0.2409911 ,Y: -0.4723824 ,Z: 1.721657
--------------------------------------
Head:  X: 0.151006 ,Y: 0.5840446 ,Z: 2.148243
Shoulder Center:  X: 0.1287973 ,Y: 0.3816415 ,Z: 2.207461
Shoulder Left:  X: -0.03862666 ,Y: 0.2776002 ,Z: 2.189598
Shoulder Right:  X: 0.3114453 ,Y: 0.2736814 ,Z: 2.262853
Spine:  X: 0.1302491 ,Y: 0.103715 ,Z: 2.211252
Hip Center:  X: 0.1327948 ,Y: 0.04866227 ,Z: 2.204798
Hip Left:  X: 0.04443285 ,Y: -0.03659653 ,Z: 2.173673
Hip Right:  X: 0.222898 ,Y: -0.02652422 ,Z: 2.232234
Elbow Left:  X: -0.09931477 ,Y: 0.02273065 ,Z: 2.189979
Wrist Left:  X: -0.1020429 ,Y: -0.1523374 ,Z: 2.056338
Hand Left:  X: -0.092065 ,Y: -0.2119382 ,Z: 2.011899
Elbow Right:  X: 0.3711476 ,Y: 0.05032845 ,Z: 2.30797
Wrist Right:  X: 0.4410526 ,Y: 0.002217285 ,Z: 2.020475
Hand Right:  X: 0.4810766 ,Y: -0.03187137 ,Z: 1.926502
Knee Left:  X: 0.2160934 ,Y: -0.1990263 ,Z: 1.727596
Ankle Left:  X: 0.2165317 ,Y: -0.5078402 ,Z: 1.710947
Knee Right:  X: 0.1861183 ,Y: -0.08833198 ,Z: 1.751508
Ankle Right:  X: 0.2403918 ,Y: -0.467504 ,Z: 1.721425
--------------------------------------
Head:  X: 0.1526654 ,Y: 0.5890617 ,Z: 2.164684
Shoulder Center:  X: 0.1277319 ,Y: 0.3848162 ,Z: 2.216497
Shoulder Left:  X: -0.04047411 ,Y: 0.2794746 ,Z: 2.199321
Shoulder Right:  X: 0.3111398 ,Y: 0.2695949 ,Z: 2.270197
