Head:  X: 0.262056 ,Y: 0.2499462 ,Z: 2.016982
Shoulder Center:  X: 0.241345 ,Y: 0.06678075 ,Z: 2.018986
Shoulder Left:  X: 0.1053465 ,Y: -0.02617628 ,Z: 1.929398
Shoulder Right:  X: 0.3803029 ,Y: 0.01830029 ,Z: 2.040729
Spine:  X: 0.2135779 ,Y: -0.1993498 ,Z: 1.999695
Hip Center:  X: 0.2234223 ,Y: -0.2441441 ,Z: 1.957874
Hip Left:  X: 0.1556696 ,Y: -0.2984942 ,Z: 1.93148
Hip Right:  X: 0.2894373 ,Y: -0.3335173 ,Z: 1.95315
Elbow Left:  X: 0.07317654 ,Y: -0.2475213 ,Z: 1.911738
Wrist Left:  X: 0.2212811 ,Y: -0.1244918 ,Z: 1.770918
Hand Left:  X: 0.2951283 ,Y: -0.08933761 ,Z: 1.771719
Elbow Right:  X: 0.4828757 ,Y: -0.1882756 ,Z: 2.054094
Wrist Right:  X: 0.6163505 ,Y: -0.03335038 ,Z: 1.932839
Hand Right:  X: 0.6698421 ,Y: -0.007135203 ,Z: 1.943144
--------------------------------------
Head:  X: 0.2793466 ,Y: 0.2513651 ,Z: 2.006396
Shoulder Center:  X: 0.2513543 ,Y: 0.06162221 ,Z: 2.004845
Shoulder Left:  X: 0.1238756 ,Y: -0.03372902 ,Z: 1.919029
Shoulder Right:  X: 0.4045609 ,Y: -0.00703392 ,Z: 2.052956
Spine:  X: 0.2213153 ,Y: -0.2063697 ,Z: 1.994958
Hip Center:  X: 0.2331612 ,Y: -0.2541929 ,Z: 1.956292
Hip Left:  X: 0.1627606 ,Y: -0.3064191 ,Z: 1.934534
Hip Right:  X: 0.295394 ,Y: -0.3398915 ,Z: 1.953101
Elbow Left:  X: 0.1824441 ,Y: -0.191654 ,Z: 1.85278
Wrist Left:  X: 0.3771451 ,Y: -0.139703 ,Z: 1.718963
Hand Left:  X: 0.4469622 ,Y: -0.1351548 ,Z: 1.701573
Elbow Right:  X: 0.4952571 ,Y: -0.2253855 ,Z: 2.04469
Wrist Right:  X: 0.5964469 ,Y: -0.1011259 ,Z: 1.897166
Hand Right:  X: 0.6259785 ,Y: -0.07692243 ,Z: 1.865913
--------------------------------------
Head:  X: 0.2874174 ,Y: 0.2529392 ,Z: 1.993073
Shoulder Center:  X: 0.2595246 ,Y: 0.06531185 ,Z: 1.995774
Shoulder Left:  X: 0.1271471 ,Y: -0.02798104 ,Z: 1.918399
Shoulder Right:  X: 0.4094138 ,Y: -0.004440704 ,Z: 2.031018
Spine:  X: 0.2304026 ,Y: -0.2084844 ,Z: 1.989365
Hip Center:  X: 0.24022 ,Y: -0.2574586 ,Z: 1.950726
Hip Left:  X: 0.1676694 ,Y: -0.3118549 ,Z: 1.927715
Hip Right:  X: 0.3050969 ,Y: -0.3412841 ,Z: 1.950314
Elbow Left:  X: 0.06625032 ,Y: -0.2542047 ,Z: 1.915697
Wrist Left:  X: 0.2462606 ,Y: -0.1524745 ,Z: 1.784973
Hand Left:  X: 0.322014 ,Y: -0.1188354 ,Z: 1.780319
Elbow Right:  X: 0.4913643 ,Y: -0.2223509 ,Z: 2.030684
Wrist Right:  X: 0.5910845 ,Y: -0.09987357 ,Z: 1.940913
Hand Right:  X: 0.6501073 ,Y: -0.02529709 ,Z: 1.890225
--------------------------------------
Head:  X: 0.2841524 ,Y: 0.2538145 ,Z: 1.997004
Shoulder Center:  X: 0.2632503 ,Y: 0.0680992 ,Z: 2.005003
Shoulder Left:  X: 0.1240179 ,Y: -0.02458503 ,Z: 1.924702
Shoulder Right:  X: 0.3940188 ,Y: 0.03956412 ,Z: 2.002366
Spine:  X: 0.2369514 ,Y: -0.2057467 ,Z: 1.998439
Hip Center:  X: 0.2419002 ,Y: -0.2538663 ,Z: 1.958582
Hip Left:  X: 0.1678522 ,Y: -0.3118681 ,Z: 1.934798
Hip Right:  X: 0.3068346 ,Y: -0.330786 ,Z: 1.958222
Elbow Left:  X: 0.1982531 ,Y: -0.1632067 ,Z: 1.821595
Wrist Left:  X: 0.3557054 ,Y: -0.02903023 ,Z: 1.687602
Hand Left:  X: 0.4233809 ,Y: 0.023987 ,Z: 1.64206
Elbow Right:  X: 0.4786202 ,Y: -0.1852866 ,Z: 2.001601
Wrist Right:  X: 0.3362013 ,Y: -0.1265161 ,Z: 1.806185
Hand Right:  X: 0.4060987 ,Y: 0.01679829 ,Z: 1.647519
--------------------------------------
Head:  X: 0.2891642 ,Y: 0.2590049 ,Z: 1.986235
Shoulder Center:  X: 0.268233 ,Y: 0.08054198 ,Z: 1.977897
Shoulder Left:  X: 0.1251119 ,Y: -0.005480654 ,Z: 1.890198
Shoulder Right:  X: 0.3944947 ,Y: 0.008928976 ,Z: 1.989205
Spine:  X: 0.2271066 ,Y: -0.20334 ,Z: 1.967128
Hip Center:  X: 0.2330933 ,Y: -0.2545433 ,Z: 1.927282
Hip Left:  X: 0.1613296 ,Y: -0.3030103 ,Z: 1.909937
Hip Right:  X: 0.2904539 ,Y: -0.3346196 ,Z: 1.920099
Elbow Left:  X: 0.08267699 ,Y: -0.2432245 ,Z: 1.896803
Wrist Left:  X: 0.2156585 ,Y: -0.1070037 ,Z: 1.736513
Hand Left:  X: 0.3643394 ,Y: 0.03109593 ,Z: 1.583959
Elbow Right:  X: 0.5021307 ,Y: -0.1580783 ,Z: 1.875067
Wrist Right:  X: 0.3142911 ,Y: -0.1033991 ,Z: 1.72168
Hand Right:  X: 0.2516778 ,Y: -0.08517265 ,Z: 1.673732
--------------------------------------
Head:  X: 0.2976264 ,Y: 0.2584143 ,Z: 1.978694
Shoulder Center:  X: 0.2842047 ,Y: 0.07724252 ,Z: 1.969454
Shoulder Left:  X: 0.1335834 ,Y: -0.009892434 ,Z: 1.878938
Shoulder Right:  X: 0.4084865 ,Y: 0.0411472 ,Z: 1.97445
Spine:  X: 0.2362699 ,Y: -0.2039004 ,Z: 1.961927
Hip Center:  X: 0.2400628 ,Y: -0.2551434 ,Z: 1.922596
Hip Left:  X: 0.165974 ,Y: -0.3047728 ,Z: 1.907367
Hip Right:  X: 0.2974337 ,Y: -0.335237 ,Z: 1.915125
Elbow Left:  X: 0.07859363 ,Y: -0.2465484 ,Z: 1.887315
Wrist Left:  X: 0.2122309 ,Y: -0.1171511 ,Z: 1.719167
Hand Left:  X: 0.2577947 ,Y: -0.09026802 ,Z: 1.688507
Elbow Right:  X: 0.4846967 ,Y: -0.1754092 ,Z: 1.9081
Wrist Right:  X: 0.4743738 ,Y: -0.02396426 ,Z: 1.720453
Hand Right:  X: 0.5133129 ,Y: 0.008087315 ,Z: 1.685881
--------------------------------------
Head:  X: 0.2990972 ,Y: 0.2575862 ,Z: 1.992796
Shoulder Center:  X: 0.2831769 ,Y: 0.07522579 ,Z: 1.98806
Shoulder Left:  X: 0.1371832 ,Y: -0.01122998 ,Z: 1.896487
Shoulder Right:  X: 0.4059694 ,Y: 0.03493504 ,Z: 2.002055
Spine:  X: 0.2402536 ,Y: -0.2054308 ,Z: 1.974049
Hip Center:  X: 0.2461647 ,Y: -0.2556717 ,Z: 1.934343
Hip Left:  X: 0.1732293 ,Y: -0.3068828 ,Z: 1.91239
Hip Right:  X: 0.3045215 ,Y: -0.3356379 ,Z: 1.932128
Elbow Left:  X: 0.07712669 ,Y: -0.2486452 ,Z: 1.897934
Wrist Left:  X: 0.235274 ,Y: -0.1230003 ,Z: 1.748498
Hand Left:  X: 0.2875982 ,Y: -0.09484275 ,Z: 1.734199
Elbow Right:  X: 0.475241 ,Y: -0.1742387 ,Z: 1.964118
Wrist Right:  X: 0.5581923 ,Y: -0.1376244 ,Z: 1.797246
Hand Right:  X: 0.5323606 ,Y: -0.0974303 ,Z: 1.729762
--------------------------------------
Head:  X: 0.3022009 ,Y: 0.2482771 ,Z: 2.032737
Shoulder Center:  X: 0.2770063 ,Y: 0.06193633 ,Z: 2.033038
Shoulder Left:  X: 0.1420005 ,Y: -0.03261325 ,Z: 1.93053
Shoulder Right:  X: 0.4090135 ,Y: -0.01755227 ,Z: 2.066017
Spine:  X: 0.2378479 ,Y: -0.2164549 ,Z: 2.000314
Hip Center:  X: 0.2483983 ,Y: -0.2643602 ,Z: 1.959183
Hip Left:  X: 0.1779114 ,Y: -0.3130884 ,Z: 1.930999
Hip Right:  X: 0.307377 ,Y: -0.3469988 ,Z: 1.955253
Elbow Left:  X: 0.07000755 ,Y: -0.2613324 ,Z: 1.905864
Wrist Left:  X: 0.2379186 ,Y: -0.1594377 ,Z: 1.747109
Hand Left:  X: 0.3791223 ,Y: -0.1229553 ,Z: 1.654997
Elbow Right:  X: 0.4798667 ,Y: -0.2200294 ,Z: 1.996436
Wrist Right:  X: 0.5261136 ,Y: -0.117755 ,Z: 1.843253
Hand Right:  X: 0.5370092 ,Y: -0.07541557 ,Z: 1.794786
--------------------------------------
Head:  X: 0.3045542 ,Y: 0.2391372 ,Z: 2.088579
Shoulder Center:  X: 0.2762862 ,Y: 0.05842891 ,Z: 2.088377
Shoulder Left:  X: 0.1283663 ,Y: -0.02661384 ,Z: 1.971417
Shoulder Right:  X: 0.3913677 ,Y: 0.03122576 ,Z: 2.081063
Spine:  X: 0.2298607 ,Y: -0.2164168 ,Z: 2.024539
Hip Center:  X: 0.2333478 ,Y: -0.258769 ,Z: 1.976682
Hip Left:  X: 0.1625644 ,Y: -0.3080466 ,Z: 1.947927
Hip Right:  X: 0.288751 ,Y: -0.3401098 ,Z: 1.960955
Elbow Left:  X: 0.0902106 ,Y: -0.2522295 ,Z: 1.921152
Wrist Left:  X: 0.2183393 ,Y: -0.1060081 ,Z: 1.758455
Hand Left:  X: 0.2858354 ,Y: -0.06332694 ,Z: 1.736536
Elbow Right:  X: 0.4844642 ,Y: -0.1877601 ,Z: 1.994248
Wrist Right:  X: 0.5382257 ,Y: -0.09007181 ,Z: 1.83972
Hand Right:  X: 0.5561461 ,Y: -0.05750906 ,Z: 1.791365
--------------------------------------
Head:  X: 0.2925599 ,Y: 0.2439218 ,Z: 2.072282
Shoulder Center:  X: 0.265496 ,Y: 0.06911726 ,Z: 2.06862
Shoulder Left:  X: 0.1251263 ,Y: -0.02907877 ,Z: 1.963751
Shoulder Right:  X: 0.4075131 ,Y: -0.08425782 ,Z: 2.10596
Spine:  X: 0.2201311 ,Y: -0.2156736 ,Z: 2.01437
Hip Center:  X: 0.23087 ,Y: -0.2627111 ,Z: 1.969775
Hip Left:  X: 0.1544153 ,Y: -0.3020564 ,Z: 1.936529
Hip Right:  X: 0.2927523 ,Y: -0.3588246 ,Z: 1.956988
Elbow Left:  X: 0.07225259 ,Y: -0.2628307 ,Z: 1.8844
Wrist Left:  X: 0.2170336 ,Y: -0.09963076 ,Z: 1.758603
Hand Left:  X: 0.2597371 ,Y: -0.06798847 ,Z: 1.727805
Elbow Right:  X: 0.4826167 ,Y: -0.1974898 ,Z: 1.9652
Wrist Right:  X: 0.4657111 ,Y: -0.01902862 ,Z: 1.799114
Hand Right:  X: 0.4600759 ,Y: 0.04045843 ,Z: 1.746902
--------------------------------------
Head:  X: 0.2928839 ,Y: 0.2424319 ,Z: 2.016772
Shoulder Center:  X: 0.283314 ,Y: 0.05737225 ,Z: 2.015617
Shoulder Left:  X: 0.1397589 ,Y: -0.03867334 ,Z: 1.929103
Shoulder Right:  X: 0.4032204 ,Y: 0.01403182 ,Z: 2.024567
Spine:  X: 0.234492 ,Y: -0.2198449 ,Z: 1.999085
Hip Center:  X: 0.237079 ,Y: -0.2692693 ,Z: 1.957788
Hip Left:  X: 0.1637164 ,Y: -0.3192891 ,Z: 1.935953
Hip Right:  X: 0.2886573 ,Y: -0.3493924 ,Z: 1.951853
Elbow Left:  X: 0.0742399 ,Y: -0.2580116 ,Z: 1.90754
Wrist Left:  X: 0.2216913 ,Y: -0.1367231 ,Z: 1.740433
Hand Left:  X: 0.2903035 ,Y: -0.09732164 ,Z: 1.715643
