Head:  X: 0.2950503 ,Y: 0.211197 ,Z: 1.690922
Shoulder Center:  X: 0.2202508 ,Y: 0.03976677 ,Z: 1.703956
Shoulder Left:  X: 0.1042046 ,Y: -0.05054528 ,Z: 1.672802
Shoulder Right:  X: 0.3718841 ,Y: -0.105346 ,Z: 1.802679
Spine:  X: 0.198193 ,Y: -0.2234132 ,Z: 1.784592
Hip Center:  X: 0.1937815 ,Y: -0.2760492 ,Z: 1.803341
Hip Left:  X: 0.1280637 ,Y: -0.3292214 ,Z: 1.792075
Hip Right:  X: 0.2485195 ,Y: -0.3538817 ,Z: 1.851384
Elbow Left:  X: 0.005706744 ,Y: -0.2330229 ,Z: 1.650314
Wrist Left:  X: 0.02557519 ,Y: -0.4116298 ,Z: 1.583202
Hand Left:  X: 0.03676795 ,Y: -0.4654573 ,Z: 1.549386
Elbow Right:  X: 0.4079211 ,Y: -0.3111791 ,Z: 1.890868
Wrist Right:  X: 0.4223292 ,Y: -0.4866194 ,Z: 1.813151
Hand Right:  X: 0.4169185 ,Y: -0.5324464 ,Z: 1.747284
--------------------------------------
Head:  X: 0.3407649 ,Y: 0.2440645 ,Z: 1.523935
Shoulder Center:  X: 0.3048881 ,Y: 0.06705793 ,Z: 1.566895
Shoulder Left:  X: 0.1657822 ,Y: -0.008998458 ,Z: 1.543995
Shoulder Right:  X: 0.4238223 ,Y: 0.006936304 ,Z: 1.65465
Spine:  X: 0.2994677 ,Y: -0.1667264 ,Z: 1.690848
Hip Center:  X: 0.2975768 ,Y: -0.2121788 ,Z: 1.716203
Hip Left:  X: 0.2305873 ,Y: -0.2768464 ,Z: 1.711477
Hip Right:  X: 0.3589176 ,Y: -0.2612031 ,Z: 1.773805
Elbow Left:  X: 0.07142266 ,Y: -0.2096692 ,Z: 1.568235
Wrist Left:  X: 0.06271174 ,Y: -0.4201994 ,Z: 1.556128
Hand Left:  X: 0.04960385 ,Y: -0.4733463 ,Z: 1.527544
Elbow Right:  X: 0.4328799 ,Y: -0.193963 ,Z: 1.73795
Wrist Right:  X: 0.432848 ,Y: -0.3680649 ,Z: 1.780557
Hand Right:  X: 0.437231 ,Y: -0.4208287 ,Z: 1.790996
--------------------------------------
Head:  X: 0.3229209 ,Y: 0.3226845 ,Z: 1.531947
Shoulder Center:  X: 0.2769167 ,Y: 0.1434254 ,Z: 1.556458
Shoulder Left:  X: 0.1560478 ,Y: 0.05525588 ,Z: 1.537129
Shoulder Right:  X: 0.4256344 ,Y: 0.06252208 ,Z: 1.617412
Spine:  X: 0.269683 ,Y: -0.09575586 ,Z: 1.65787
Hip Center:  X: 0.2683991 ,Y: -0.144461 ,Z: 1.680638
