Head:  X: 0.2099537 ,Y: 0.2245176 ,Z: 1.716881
Shoulder Center:  X: 0.1550266 ,Y: 0.04368715 ,Z: 1.736718
Shoulder Left:  X: 0.029032 ,Y: -0.0593478 ,Z: 1.702172
Shoulder Right:  X: 0.3029204 ,Y: -0.104114 ,Z: 1.803685
Spine:  X: 0.1608106 ,Y: -0.2320727 ,Z: 1.799507
Hip Center:  X: 0.1619674 ,Y: -0.2872247 ,Z: 1.814723
Hip Left:  X: 0.1016786 ,Y: -0.3408566 ,Z: 1.809537
Hip Right:  X: 0.2249284 ,Y: -0.3610014 ,Z: 1.845757
Elbow Left:  X: -0.08229362 ,Y: -0.2416086 ,Z: 1.733286
Wrist Left:  X: -0.04949118 ,Y: -0.4282472 ,Z: 1.695955
Hand Left:  X: -0.04562791 ,Y: -0.4797899 ,Z: 1.661732
Elbow Right:  X: 0.3490737 ,Y: -0.2845096 ,Z: 1.806287
Wrist Right:  X: 0.3773007 ,Y: -0.4751589 ,Z: 1.661992
Hand Right:  X: 0.3647728 ,Y: -0.5192178 ,Z: 1.663096
--------------------------------------
Head:  X: 0.2893789 ,Y: 0.2425731 ,Z: 1.552901
Shoulder Center:  X: 0.2561008 ,Y: 0.07934043 ,Z: 1.566411
Shoulder Left:  X: 0.1358786 ,Y: -0.009608356 ,Z: 1.551472
Shoulder Right:  X: 0.415447 ,Y: 0.08539233 ,Z: 1.502747
Spine:  X: 0.2273816 ,Y: -0.1840299 ,Z: 1.687188
Hip Center:  X: 0.2216951 ,Y: -0.2364777 ,Z: 1.713979
Hip Left:  X: 0.1566234 ,Y: -0.3073583 ,Z: 1.719958
Hip Right:  X: 0.2708469 ,Y: -0.2907499 ,Z: 1.763357
Elbow Left:  X: 0.04004198 ,Y: -0.1855532 ,Z: 1.614283
Wrist Left:  X: -0.003038183 ,Y: -0.3934581 ,Z: 1.650997
Hand Left:  X: -0.03188073 ,Y: -0.4792907 ,Z: 1.633958
Elbow Right:  X: 0.422001 ,Y: -0.09302008 ,Z: 1.604974
Wrist Right:  X: 0.3833585 ,Y: -0.3007793 ,Z: 1.645902
Hand Right:  X: 0.3704776 ,Y: -0.3700324 ,Z: 1.663341
--------------------------------------
Head:  X: 0.296576 ,Y: 0.3673896 ,Z: 1.527054
Shoulder Center:  X: 0.2743222 ,Y: 0.2029437 ,Z: 1.540974
Shoulder Left:  X: 0.1549522 ,Y: 0.1059527 ,Z: 1.528654
Shoulder Right:  X: 0.4038727 ,Y: 0.1928069 ,Z: 1.50114
Spine:  X: 0.271309 ,Y: -0.06972961 ,Z: 1.641098
Hip Center:  X: 0.270638 ,Y: -0.124064 ,Z: 1.663759
Hip Left:  X: 0.2089398 ,Y: -0.1938321 ,Z: 1.661233
Hip Right:  X: 0.3315846 ,Y: -0.168907 ,Z: 1.704755
Elbow Left:  X: 0.09420129 ,Y: -0.0974992 ,Z: 1.550192
Wrist Left:  X: 0.059813 ,Y: -0.303461 ,Z: 1.574244
Hand Left:  X: 0.04191344 ,Y: -0.3780695 ,Z: 1.578686
Elbow Right:  X: 0.4347762 ,Y: 0.02319859 ,Z: 1.610932
Wrist Right:  X: 0.4112655 ,Y: -0.1891274 ,Z: 1.635949
Hand Right:  X: 0.4016294 ,Y: -0.2450598 ,Z: 1.638305
--------------------------------------
Head:  X: 0.2878509 ,Y: 0.2571856 ,Z: 1.581664
Shoulder Center:  X: 0.2634348 ,Y: 0.08701883 ,Z: 1.602872
Shoulder Left:  X: 0.1367298 ,Y: -0.003181452 ,Z: 1.587782
Shoulder Right:  X: 0.4125857 ,Y: 0.06534202 ,Z: 1.554172
Spine:  X: 0.2501883 ,Y: -0.1629165 ,Z: 1.689977
Hip Center:  X: 0.2474981 ,Y: -0.2130648 ,Z: 1.710153
Hip Left:  X: 0.1800855 ,Y: -0.2845481 ,Z: 1.70896
Hip Right:  X: 0.3077132 ,Y: -0.2662635 ,Z: 1.75305
Elbow Left:  X: 0.04761655 ,Y: -0.1818149 ,Z: 1.636571
Wrist Left:  X: 0.00511907 ,Y: -0.3877137 ,Z: 1.649019
Hand Left:  X: 0.005253066 ,Y: -0.4486687 ,Z: 1.60109
Elbow Right:  X: 0.3998992 ,Y: -0.08829672 ,Z: 1.507053
Wrist Right:  X: 0.4084294 ,Y: -0.1878012 ,Z: 1.653082
Hand Right:  X: 0.4080115 ,Y: -0.2535697 ,Z: 1.694155
--------------------------------------
Head:  X: 0.1810057 ,Y: 0.259515 ,Z: 1.812378
Shoulder Center:  X: 0.1317056 ,Y: 0.09058835 ,Z: 1.824524
Shoulder Left:  X: 0.01527441 ,Y: -0.005885035 ,Z: 1.781865
Shoulder Right:  X: 0.2644389 ,Y: 0.0531333 ,Z: 1.841553
Spine:  X: 0.1515035 ,Y: -0.1759513 ,Z: 1.830792
Hip Center:  X: 0.1554413 ,Y: -0.2292345 ,Z: 1.835024
Hip Left:  X: 0.09790918 ,Y: -0.2995774 ,Z: 1.81203
Hip Right:  X: 0.2221338 ,Y: -0.282708 ,Z: 1.859462
Elbow Left:  X: -0.05800448 ,Y: -0.1918703 ,Z: 1.772268
Wrist Left:  X: -0.05544191 ,Y: -0.3870824 ,Z: 1.717426
Hand Left:  X: -0.03403984 ,Y: -0.4395544 ,Z: 1.665634
Elbow Right:  X: 0.2349825 ,Y: -0.08381172 ,Z: 1.773257
Wrist Right:  X: 0.2907264 ,Y: -0.2728115 ,Z: 1.798163
Hand Right:  X: 0.3093076 ,Y: -0.3358114 ,Z: 1.809963
--------------------------------------
Head:  X: 0.08437045 ,Y: 0.264439 ,Z: 1.874317
Shoulder Center:  X: 0.05789338 ,Y: 0.08459605 ,Z: 1.880355
Shoulder Left:  X: -0.04770939 ,Y: -0.02208474 ,Z: 1.824482
Shoulder Right:  X: 0.1946498 ,Y: 0.04980952 ,Z: 1.931201
Spine:  X: 0.08619157 ,Y: -0.1728377 ,Z: 1.886592
Hip Center:  X: 0.09872449 ,Y: -0.2225166 ,Z: 1.87313
Hip Left:  X: 0.04776516 ,Y: -0.2929638 ,Z: 1.841045
Hip Right:  X: 0.1655975 ,Y: -0.2774642 ,Z: 1.897843
Elbow Left:  X: -0.1237467 ,Y: -0.2076852 ,Z: 1.808147
Wrist Left:  X: -0.1244948 ,Y: -0.3555469 ,Z: 1.728022
Hand Left:  X: -0.08190408 ,Y: -0.4038965 ,Z: 1.684565
Elbow Right:  X: 0.2322566 ,Y: -0.1469312 ,Z: 1.991212
Wrist Right:  X: 0.2845354 ,Y: -0.3422902 ,Z: 1.905592
Hand Right:  X: 0.3373607 ,Y: -0.3678432 ,Z: 1.854634
--------------------------------------
Head:  X: -0.0612316 ,Y: 0.2449566 ,Z: 1.799938
Shoulder Center:  X: -0.03810406 ,Y: 0.0637688 ,Z: 1.78599
Shoulder Left:  X: -0.125706 ,Y: -0.06063492 ,Z: 1.745685
Shoulder Right:  X: 0.08674611 ,Y: 0.01790405 ,Z: 1.86474
Spine:  X: 0.01720915 ,Y: -0.2073004 ,Z: 1.822228
Hip Center:  X: 0.03163058 ,Y: -0.261355 ,Z: 1.825345
Hip Left:  X: -0.01161863 ,Y: -0.3339606 ,Z: 1.805487
Hip Right:  X: 0.09786016 ,Y: -0.2954969 ,Z: 1.854594
Elbow Left:  X: -0.2228244 ,Y: -0.2391778 ,Z: 1.719133
Wrist Left:  X: -0.2163742 ,Y: -0.3984464 ,Z: 1.692448
Hand Left:  X: -0.245882 ,Y: -0.4480011 ,Z: 1.689685
Elbow Right:  X: 0.1358597 ,Y: -0.1430733 ,Z: 1.981348
Wrist Right:  X: 0.2062158 ,Y: -0.3254139 ,Z: 1.877286
Hand Right:  X: 0.2387529 ,Y: -0.3730657 ,Z: 1.879442
--------------------------------------
Head:  X: -0.1558314 ,Y: 0.2547913 ,Z: 1.749214
Shoulder Center:  X: -0.159751 ,Y: 0.07619601 ,Z: 1.749708
Shoulder Left:  X: -0.2825775 ,Y: 0.06013017 ,Z: 1.672024
Shoulder Right:  X: -0.01609242 ,Y: 0.02645211 ,Z: 1.835188
Spine:  X: -0.08922699 ,Y: -0.1569134 ,Z: 1.76225
Hip Center:  X: -0.07488189 ,Y: -0.2025752 ,Z: 1.765734
Hip Left:  X: -0.1037851 ,Y: -0.2762746 ,Z: 1.741676
Hip Right:  X: -0.008350602 ,Y: -0.2486801 ,Z: 1.789356
Elbow Left:  X: -0.2923574 ,Y: -0.1525058 ,Z: 1.686699
Wrist Left:  X: -0.2112763 ,Y: -0.3523198 ,Z: 1.676658
Hand Left:  X: -0.1842493 ,Y: -0.4189245 ,Z: 1.676678
Elbow Right:  X: 0.06514803 ,Y: -0.1300554 ,Z: 1.939482
Wrist Right:  X: 0.1237547 ,Y: -0.2966118 ,Z: 1.805593
Hand Right:  X: 0.1513075 ,Y: -0.3322287 ,Z: 1.770788
--------------------------------------
Head:  X: -0.1581661 ,Y: 0.277978 ,Z: 1.810363
Shoulder Center:  X: -0.1801607 ,Y: 0.1167185 ,Z: 1.781037
Shoulder Left:  X: -0.2820053 ,Y: 0.02660118 ,Z: 1.742788
Shoulder Right:  X: -0.04425523 ,Y: 0.0319529 ,Z: 1.856543
Spine:  X: -0.1128088 ,Y: -0.1367033 ,Z: 1.773945
Hip Center:  X: -0.09167789 ,Y: -0.1830246 ,Z: 1.758858
Hip Left:  X: -0.1262925 ,Y: -0.2518367 ,Z: 1.721762
Hip Right:  X: -0.02406594 ,Y: -0.2271596 ,Z: 1.783555
Elbow Left:  X: -0.2961698 ,Y: -0.182514 ,Z: 1.707963
Wrist Left:  X: -0.1931949 ,Y: -0.3496122 ,Z: 1.657317
Hand Left:  X: -0.1588699 ,Y: -0.4053116 ,Z: 1.643777
Elbow Right:  X: 0.02935033 ,Y: -0.1090231 ,Z: 1.980566
Wrist Right:  X: 0.1095555 ,Y: -0.2463665 ,Z: 1.826859
Hand Right:  X: 0.1518613 ,Y: -0.3215689 ,Z: 1.7563
--------------------------------------
Head:  X: -0.1454651 ,Y: 0.2907344 ,Z: 1.788373
Shoulder Center:  X: -0.1458777 ,Y: 0.1266864 ,Z: 1.764349
Shoulder Left:  X: -0.2512931 ,Y: 0.04485525 ,Z: 1.71955
Shoulder Right:  X: -0.01255119 ,Y: 0.04924081 ,Z: 1.841547
Spine:  X: -0.08557904 ,Y: -0.1345721 ,Z: 1.77934
Hip Center:  X: -0.06314574 ,Y: -0.1833635 ,Z: 1.764294
Hip Left:  X: -0.09003383 ,Y: -0.2541317 ,Z: 1.735908
Hip Right:  X: -0.004904087 ,Y: -0.2267453 ,Z: 1.788454
Elbow Left:  X: -0.2744493 ,Y: -0.1672394 ,Z: 1.704325
Wrist Left:  X: -0.1763409 ,Y: -0.3523576 ,Z: 1.65369
Hand Left:  X: -0.143638 ,Y: -0.4140637 ,Z: 1.640164
