Head:  X: 0.1334949 ,Y: 0.3548173 ,Z: 1.913847
Shoulder Center:  X: 0.104422 ,Y: 0.159942 ,Z: 1.900151
Shoulder Left:  X: -0.04326211 ,Y: 0.06326608 ,Z: 1.80548
Shoulder Right:  X: 0.2663629 ,Y: 0.03463091 ,Z: 2.027092
Spine:  X: 0.08716467 ,Y: -0.127871 ,Z: 1.906318
Hip Center:  X: 0.1105592 ,Y: -0.1808091 ,Z: 1.873463
Hip Left:  X: 0.04240543 ,Y: -0.258305 ,Z: 1.816697
Hip Right:  X: 0.1817367 ,Y: -0.2711908 ,Z: 1.911394
Elbow Left:  X: -0.2508697 ,Y: 0.02763423 ,Z: 1.652534
Wrist Left:  X: -0.4090517 ,Y: 0.05133655 ,Z: 1.460365
Hand Left:  X: -0.4734195 ,Y: 0.08088324 ,Z: 1.391284
Elbow Right:  X: 0.4417214 ,Y: -0.07457343 ,Z: 2.17408
Wrist Right:  X: 0.6373172 ,Y: -0.08250634 ,Z: 2.29559
Hand Right:  X: 0.7140644 ,Y: -0.08964071 ,Z: 2.358077
--------------------------------------
Head:  X: 0.1280501 ,Y: 0.4991699 ,Z: 1.786495
Shoulder Center:  X: 0.1151151 ,Y: 0.322289 ,Z: 1.766693
Shoulder Left:  X: -0.02094687 ,Y: 0.2116784 ,Z: 1.702004
Shoulder Right:  X: 0.2894126 ,Y: 0.3054057 ,Z: 1.583565
Spine:  X: 0.1328387 ,Y: 0.06252962 ,Z: 1.806692
Hip Center:  X: 0.127037 ,Y: 0.009087764 ,Z: 1.791768
Hip Left:  X: 0.04763514 ,Y: -0.0680054 ,Z: 1.783201
Hip Right:  X: 0.2120345 ,Y: -0.06082317 ,Z: 1.806831
Elbow Left:  X: -0.03280235 ,Y: 0.2061717 ,Z: 1.4693
Wrist Left:  X: 0.0723474 ,Y: 0.3526986 ,Z: 1.329662
Hand Left:  X: 0.09409731 ,Y: 0.4353871 ,Z: 1.302565
Elbow Right:  X: 0.2182432 ,Y: 0.1214761 ,Z: 1.636654
Wrist Right:  X: 0.1774791 ,Y: 0.3724187 ,Z: 1.495422
Hand Right:  X: 0.1526202 ,Y: 0.433782 ,Z: 1.492032
--------------------------------------
Head:  X: 0.173891 ,Y: 0.3052989 ,Z: 1.906343
Shoulder Center:  X: 0.1231815 ,Y: 0.1109505 ,Z: 1.935924
Shoulder Left:  X: -0.003088308 ,Y: 0.01856965 ,Z: 1.823753
Shoulder Right:  X: 0.2822379 ,Y: -0.00885017 ,Z: 2.032603
Spine:  X: 0.09646285 ,Y: -0.1715928 ,Z: 1.936165
Hip Center:  X: 0.1095684 ,Y: -0.2262917 ,Z: 1.914178
Hip Left:  X: 0.04379079 ,Y: -0.2973214 ,Z: 1.850945
Hip Right:  X: 0.1691653 ,Y: -0.3076115 ,Z: 1.962829
Elbow Left:  X: -0.06355002 ,Y: -0.1138783 ,Z: 1.646066
Wrist Left:  X: -0.002068453 ,Y: -0.2762817 ,Z: 1.4475
Hand Left:  X: 0.02348793 ,Y: -0.3416222 ,Z: 1.367525
Elbow Right:  X: 0.3871847 ,Y: -0.1768802 ,Z: 1.98048
Wrist Right:  X: 0.4914799 ,Y: -0.2818845 ,Z: 1.804656
Hand Right:  X: 0.5292709 ,Y: -0.3085467 ,Z: 1.699128
--------------------------------------
Head:  X: 0.1421834 ,Y: 0.2763457 ,Z: 2.017143
Shoulder Center:  X: 0.09525719 ,Y: 0.03427813 ,Z: 1.964452
Shoulder Left:  X: -0.01503742 ,Y: 0.01342296 ,Z: 1.878289
Shoulder Right:  X: 0.2142038 ,Y: 0.01042451 ,Z: 2.15264
Spine:  X: 0.09418726 ,Y: -0.1649081 ,Z: 1.884947
Hip Center:  X: 0.1222658 ,Y: -0.1866766 ,Z: 1.84838
