Head:  X: 0.2795376 ,Y: 0.2140783 ,Z: 1.667456
Shoulder Center:  X: 0.2014056 ,Y: 0.04727133 ,Z: 1.705546
Shoulder Left:  X: 0.07997547 ,Y: -0.02984562 ,Z: 1.672726
Shoulder Right:  X: 0.3621845 ,Y: -0.04667366 ,Z: 1.767438
Spine:  X: 0.1832018 ,Y: -0.2253586 ,Z: 1.781472
Hip Center:  X: 0.179561 ,Y: -0.2798846 ,Z: 1.799347
Hip Left:  X: 0.1115877 ,Y: -0.3431362 ,Z: 1.788822
Hip Right:  X: 0.2385818 ,Y: -0.3507088 ,Z: 1.843805
Elbow Left:  X: -0.02299697 ,Y: -0.2190562 ,Z: 1.661405
Wrist Left:  X: -0.002159487 ,Y: -0.4322275 ,Z: 1.625237
Hand Left:  X: 0.01686127 ,Y: -0.5012279 ,Z: 1.577183
Elbow Right:  X: 0.3861788 ,Y: -0.3021537 ,Z: 1.884722
Wrist Right:  X: 0.3871033 ,Y: -0.5112343 ,Z: 1.670206
Hand Right:  X: 0.3144512 ,Y: -0.5083789 ,Z: 1.623887
--------------------------------------
Head:  X: 0.3436537 ,Y: 0.2505904 ,Z: 1.487463
Shoulder Center:  X: 0.3032504 ,Y: 0.08657052 ,Z: 1.533652
Shoulder Left:  X: 0.1509971 ,Y: 0.01293286 ,Z: 1.525028
Shoulder Right:  X: 0.4294858 ,Y: -0.02573694 ,Z: 1.617164
Spine:  X: 0.2656947 ,Y: -0.1971095 ,Z: 1.674265
Hip Center:  X: 0.2584777 ,Y: -0.2529059 ,Z: 1.704964
Hip Left:  X: 0.18678 ,Y: -0.3132553 ,Z: 1.710392
Hip Right:  X: 0.3135601 ,Y: -0.3121809 ,Z: 1.756498
Elbow Left:  X: 0.04623993 ,Y: -0.2078739 ,Z: 1.561233
Wrist Left:  X: 0.04142796 ,Y: -0.4253331 ,Z: 1.577718
Hand Left:  X: 0.0324907 ,Y: -0.4710325 ,Z: 1.550955
Elbow Right:  X: 0.4253145 ,Y: -0.2790322 ,Z: 1.74968
Wrist Right:  X: 0.3622409 ,Y: -0.4446167 ,Z: 1.609423
Hand Right:  X: 0.3833944 ,Y: -0.4945301 ,Z: 1.543036
--------------------------------------
Head:  X: 0.286539 ,Y: 0.513031 ,Z: 1.506643
Shoulder Center:  X: 0.2480361 ,Y: 0.3488843 ,Z: 1.536942
Shoulder Left:  X: 0.1187716 ,Y: 0.2730415 ,Z: 1.530452
Shoulder Right:  X: 0.4378924 ,Y: 0.2631019 ,Z: 1.582331
Spine:  X: 0.2572911 ,Y: 0.06568967 ,Z: 1.59036
Hip Center:  X: 0.25921 ,Y: 0.00915285 ,Z: 1.603541
Hip Left:  X: 0.1875321 ,Y: -0.0583959 ,Z: 1.607594
Hip Right:  X: 0.335643 ,Y: -0.06583123 ,Z: 1.622544
Elbow Left:  X: 0.07263402 ,Y: 0.06901348 ,Z: 1.537073
Wrist Left:  X: 0.1093902 ,Y: -0.1607522 ,Z: 1.476207
Hand Left:  X: 0.1282175 ,Y: -0.2325148 ,Z: 1.457592
Elbow Right:  X: 0.4413357 ,Y: 0.0007958852 ,Z: 1.587862
Wrist Right:  X: 0.4505133 ,Y: -0.1970206 ,Z: 1.55031
Hand Right:  X: 0.457405 ,Y: -0.2782329 ,Z: 1.528571
--------------------------------------
Head:  X: 0.3132273 ,Y: 0.3917255 ,Z: 1.489652
Shoulder Center:  X: 0.2906175 ,Y: 0.2270543 ,Z: 1.514736
Shoulder Left:  X: 0.1555704 ,Y: 0.1531826 ,Z: 1.503529
Shoulder Right:  X: 0.4141008 ,Y: 0.1014353 ,Z: 1.595795
Spine:  X: 0.2628702 ,Y: -0.06142066 ,Z: 1.626107
Hip Center:  X: 0.2568827 ,Y: -0.1192682 ,Z: 1.651398
Hip Left:  X: 0.1931341 ,Y: -0.1787862 ,Z: 1.653331
Hip Right:  X: 0.3080118 ,Y: -0.177592 ,Z: 1.69311
Elbow Left:  X: 0.08185277 ,Y: -0.09794515 ,Z: 1.544319
Wrist Left:  X: 0.06156921 ,Y: -0.3450442 ,Z: 1.578456
Hand Left:  X: 0.05410848 ,Y: -0.4271209 ,Z: 1.560106
Elbow Right:  X: 0.3885893 ,Y: -0.1271959 ,Z: 1.71381
Wrist Right:  X: 0.388199 ,Y: -0.3107505 ,Z: 1.779342
Hand Right:  X: 0.3880689 ,Y: -0.3719353 ,Z: 1.804829
--------------------------------------
Head:  X: 0.2770336 ,Y: 0.2340114 ,Z: 1.636036
Shoulder Center:  X: 0.2460833 ,Y: 0.05100559 ,Z: 1.66304
Shoulder Left:  X: 0.1023758 ,Y: -0.03900306 ,Z: 1.636157
Shoulder Right:  X: 0.3618366 ,Y: -0.05353783 ,Z: 1.740686
Spine:  X: 0.2327838 ,Y: -0.2180203 ,Z: 1.762842
Hip Center:  X: 0.2296377 ,Y: -0.2718649 ,Z: 1.785754
Hip Left:  X: 0.1686526 ,Y: -0.3393613 ,Z: 1.778358
Hip Right:  X: 0.2831454 ,Y: -0.3242347 ,Z: 1.836109
Elbow Left:  X: 0.005009388 ,Y: -0.2413 ,Z: 1.673777
Wrist Left:  X: 0.001883542 ,Y: -0.4335872 ,Z: 1.649309
