Head:  X: 0.006413526 ,Y: 0.3936653 ,Z: 1.985988
Shoulder Center:  X: -0.00304514 ,Y: 0.1788771 ,Z: 2.000984
Shoulder Left:  X: -0.1583335 ,Y: 0.05259208 ,Z: 1.902481
Shoulder Right:  X: 0.2047854 ,Y: 0.04763664 ,Z: 2.087536
Spine:  X: 0.01599072 ,Y: -0.1142874 ,Z: 1.968793
Hip Center:  X: 0.04302536 ,Y: -0.1572672 ,Z: 1.92012
Hip Left:  X: -0.02674802 ,Y: -0.2431851 ,Z: 1.855861
Hip Right:  X: 0.1366554 ,Y: -0.245415 ,Z: 1.936314
Elbow Left:  X: -0.3293496 ,Y: 0.04883718 ,Z: 1.750917
Wrist Left:  X: -0.3016842 ,Y: 0.1947268 ,Z: 1.532454
Hand Left:  X: -0.2689947 ,Y: 0.2494911 ,Z: 1.449458
Elbow Right:  X: 0.4295537 ,Y: 0.009961174 ,Z: 2.045657
Wrist Right:  X: 0.5382636 ,Y: 0.1369479 ,Z: 1.876048
Hand Right:  X: 0.5798748 ,Y: 0.1917654 ,Z: 1.815827
--------------------------------------
Head:  X: 0.02175792 ,Y: 0.3958382 ,Z: 2.031939
Shoulder Center:  X: 0.008587962 ,Y: 0.1859254 ,Z: 2.027886
Shoulder Left:  X: -0.141054 ,Y: 0.05039215 ,Z: 1.93447
Shoulder Right:  X: 0.2343493 ,Y: 0.004602797 ,Z: 2.076524
Spine:  X: 0.02059249 ,Y: -0.09954128 ,Z: 1.992623
Hip Center:  X: 0.04291015 ,Y: -0.1397134 ,Z: 1.942293
Hip Left:  X: -0.03895254 ,Y: -0.210998 ,Z: 1.879033
Hip Right:  X: 0.1442468 ,Y: -0.2434055 ,Z: 1.950862
Elbow Left:  X: -0.2102589 ,Y: 0.04420878 ,Z: 1.663656
Wrist Left:  X: -0.09819072 ,Y: 0.2473577 ,Z: 1.595284
Hand Left:  X: -0.07433239 ,Y: 0.3157637 ,Z: 1.587736
Elbow Right:  X: 0.3731885 ,Y: -0.06403897 ,Z: 1.931103
Wrist Right:  X: 0.3611783 ,Y: 0.188302 ,Z: 1.867439
Hand Right:  X: 0.3704079 ,Y: 0.2912423 ,Z: 1.855995
--------------------------------------
Head:  X: 0.2106176 ,Y: 0.3708723 ,Z: 1.764058
Shoulder Center:  X: 0.1490846 ,Y: 0.1509226 ,Z: 1.792586
Shoulder Left:  X: -0.002511065 ,Y: 0.05351509 ,Z: 1.74174
Shoulder Right:  X: 0.3076076 ,Y: 0.0004346939 ,Z: 1.909456
Spine:  X: 0.1209762 ,Y: -0.1282022 ,Z: 1.853468
Hip Center:  X: 0.1289263 ,Y: -0.1878777 ,Z: 1.841655
Hip Left:  X: 0.0517493 ,Y: -0.2560595 ,Z: 1.81586
Hip Right:  X: 0.1963387 ,Y: -0.2778448 ,Z: 1.882675
