Head:  X: 0.03856184 ,Y: 0.3469938 ,Z: 1.848942
Shoulder Center:  X: 0.04783819 ,Y: 0.1430786 ,Z: 1.871297
Shoulder Left:  X: -0.08311953 ,Y: 0.01013244 ,Z: 1.784867
Shoulder Right:  X: 0.2311533 ,Y: 0.04563853 ,Z: 1.930037
Spine:  X: 0.07599911 ,Y: -0.1554198 ,Z: 1.868575
Hip Center:  X: 0.101901 ,Y: -0.2040897 ,Z: 1.824311
Hip Left:  X: 0.04287007 ,Y: -0.2870852 ,Z: 1.78232
Hip Right:  X: 0.1842929 ,Y: -0.2711074 ,Z: 1.840945
Elbow Left:  X: -0.1073761 ,Y: -0.1473046 ,Z: 1.664982
Wrist Left:  X: -0.05989693 ,Y: -0.2720593 ,Z: 1.439216
Hand Left:  X: -0.03039019 ,Y: -0.3342501 ,Z: 1.339784
Elbow Right:  X: 0.4405484 ,Y: -0.09367566 ,Z: 1.92681
Wrist Right:  X: 0.6323209 ,Y: -0.1130213 ,Z: 1.848423
Hand Right:  X: 0.7229627 ,Y: -0.1296687 ,Z: 1.811947
--------------------------------------
Head:  X: -0.01892844 ,Y: 0.3486217 ,Z: 1.936426
Shoulder Center:  X: 0.01258048 ,Y: 0.1514199 ,Z: 1.921107
Shoulder Left:  X: -0.1401966 ,Y: 0.0175512 ,Z: 1.844981
Shoulder Right:  X: 0.2073721 ,Y: 0.0885042 ,Z: 1.990728
Spine:  X: 0.04397298 ,Y: -0.1374345 ,Z: 1.927293
Hip Center:  X: 0.06837077 ,Y: -0.1851114 ,Z: 1.88368
Hip Left:  X: 0.001387074 ,Y: -0.2774572 ,Z: 1.84931
Hip Right:  X: 0.161553 ,Y: -0.2542987 ,Z: 1.894468
Elbow Left:  X: -0.3423171 ,Y: 0.007371209 ,Z: 1.653455
Wrist Left:  X: -0.4776838 ,Y: 0.09451997 ,Z: 1.509041
Hand Left:  X: -0.5408216 ,Y: 0.1399384 ,Z: 1.458143
Elbow Right:  X: 0.4613184 ,Y: 0.1741325 ,Z: 2.056753
Wrist Right:  X: 0.5929782 ,Y: 0.380398 ,Z: 2.076861
Hand Right:  X: 0.6211837 ,Y: 0.4686499 ,Z: 2.084338
--------------------------------------
Head:  X: 0.1259463 ,Y: 0.361295 ,Z: 1.909385
Shoulder Center:  X: 0.1088769 ,Y: 0.1684208 ,Z: 1.875913
Shoulder Left:  X: -0.007300362 ,Y: 0.06380574 ,Z: 1.823122
Shoulder Right:  X: 0.290037 ,Y: 0.06804487 ,Z: 1.96645
Spine:  X: 0.1147504 ,Y: -0.1265968 ,Z: 1.905422
Hip Center:  X: 0.1318437 ,Y: -0.1872892 ,Z: 1.875638
Hip Left:  X: 0.06625517 ,Y: -0.2553586 ,Z: 1.841461
Hip Right:  X: 0.2124814 ,Y: -0.2615991 ,Z: 1.905958
Elbow Left:  X: 0.03254628 ,Y: 0.02884717 ,Z: 1.547611
Wrist Left:  X: 0.2332358 ,Y: 0.1572961 ,Z: 1.408308
Hand Left:  X: 0.2601711 ,Y: 0.1949132 ,Z: 1.378511
