Head:  X: 0.1706646 ,Y: 0.3359068 ,Z: 1.845229
Shoulder Center:  X: 0.1329382 ,Y: 0.1343726 ,Z: 1.855216
Shoulder Left:  X: -0.008989589 ,Y: 0.02251412 ,Z: 1.774203
Shoulder Right:  X: 0.3009631 ,Y: 0.003930942 ,Z: 1.922445
Spine:  X: 0.1286138 ,Y: -0.1704406 ,Z: 1.864007
Hip Center:  X: 0.1377741 ,Y: -0.2301701 ,Z: 1.847876
Hip Left:  X: 0.06905344 ,Y: -0.3027801 ,Z: 1.81167
Hip Right:  X: 0.2085322 ,Y: -0.3111425 ,Z: 1.875961
Elbow Left:  X: -0.09240964 ,Y: -0.2052017 ,Z: 2.00842
Wrist Left:  X: -0.08511462 ,Y: -0.4293401 ,Z: 1.798063
Hand Left:  X: -0.09652574 ,Y: -0.4971752 ,Z: 1.785094
Elbow Right:  X: 0.3521204 ,Y: -0.2484756 ,Z: 1.853536
Wrist Right:  X: 0.385828 ,Y: -0.4046808 ,Z: 1.634579
Hand Right:  X: 0.3347864 ,Y: -0.4518996 ,Z: 1.570281
--------------------------------------
Head:  X: 0.1675737 ,Y: 0.3389089 ,Z: 1.851533
Shoulder Center:  X: 0.1291721 ,Y: 0.1375888 ,Z: 1.859253
Shoulder Left:  X: -0.01237152 ,Y: 0.02277696 ,Z: 1.780537
Shoulder Right:  X: 0.29863 ,Y: 0.003706033 ,Z: 1.925108
Spine:  X: 0.1271566 ,Y: -0.1696124 ,Z: 1.866495
Hip Center:  X: 0.1368437 ,Y: -0.2293906 ,Z: 1.849183
Hip Left:  X: 0.0689516 ,Y: -0.3045352 ,Z: 1.807964
Hip Right:  X: 0.2069234 ,Y: -0.3081077 ,Z: 1.880862
Elbow Left:  X: -0.102166 ,Y: -0.2082389 ,Z: 1.94891
Wrist Left:  X: -0.08808881 ,Y: -0.4207443 ,Z: 1.808879
Hand Left:  X: -0.1288143 ,Y: -0.4922875 ,Z: 1.831408
Elbow Right:  X: 0.3435488 ,Y: -0.2212446 ,Z: 1.869538
Wrist Right:  X: 0.4644258 ,Y: -0.36727 ,Z: 1.724495
Hand Right:  X: 0.4954351 ,Y: -0.3857979 ,Z: 1.640862
--------------------------------------
Head:  X: 0.1397982 ,Y: 0.3520188 ,Z: 1.857949
Shoulder Center:  X: 0.1186309 ,Y: 0.1476078 ,Z: 1.870908
Shoulder Left:  X: -0.0529238 ,Y: 0.07168303 ,Z: 1.80127
Shoulder Right:  X: 0.309258 ,Y: 0.07508218 ,Z: 1.934941
Spine:  X: 0.1167309 ,Y: -0.1255541 ,Z: 1.883886
Hip Center:  X: 0.1239584 ,Y: -0.1786472 ,Z: 1.869248
Hip Left:  X: 0.04806632 ,Y: -0.266177 ,Z: 1.834546
Hip Right:  X: 0.2037556 ,Y: -0.2642576 ,Z: 1.895544
Elbow Left:  X: -0.2248576 ,Y: 0.2234292 ,Z: 1.602623
Wrist Left:  X: -0.298576 ,Y: 0.4004045 ,Z: 1.464159
Hand Left:  X: -0.3264057 ,Y: 0.4757936 ,Z: 1.425265
Elbow Right:  X: 0.5483954 ,Y: 0.1720994 ,Z: 1.878501
Wrist Right:  X: 0.6845061 ,Y: 0.3734822 ,Z: 1.833159
Hand Right:  X: 0.6900162 ,Y: 0.4518574 ,Z: 1.833256
--------------------------------------
Head:  X: 0.1286564 ,Y: 0.3468674 ,Z: 1.90637
Shoulder Center:  X: 0.1093832 ,Y: 0.1582877 ,Z: 1.90627
Shoulder Left:  X: -0.01735725 ,Y: 0.07025167 ,Z: 1.83667
Shoulder Right:  X: 0.264926 ,Y: 0.0865719 ,Z: 1.93162
Spine:  X: 0.1182852 ,Y: -0.1492073 ,Z: 1.901267
Hip Center:  X: 0.1298533 ,Y: -0.2061932 ,Z: 1.872927
Hip Left:  X: 0.06669662 ,Y: -0.2604734 ,Z: 1.843707
Hip Right:  X: 0.2009789 ,Y: -0.274668 ,Z: 1.885988
Elbow Left:  X: -0.02795934 ,Y: 0.01412869 ,Z: 1.548749
Wrist Left:  X: 0.1351968 ,Y: 0.02226175 ,Z: 1.398197
Hand Left:  X: 0.2170743 ,Y: 0.08084787 ,Z: 1.398532
Elbow Right:  X: 0.3882991 ,Y: 0.01393898 ,Z: 1.727928
Wrist Right:  X: 0.3102812 ,Y: 0.120631 ,Z: 1.458028
Hand Right:  X: 0.2914577 ,Y: 0.1430094 ,Z: 1.424934
--------------------------------------
Head:  X: 0.1424772 ,Y: 0.3517094 ,Z: 1.908772
Shoulder Center:  X: 0.1094469 ,Y: 0.1560852 ,Z: 1.902115
Shoulder Left:  X: -0.02069711 ,Y: 0.06992581 ,Z: 1.823808
Shoulder Right:  X: 0.2771439 ,Y: 0.07018401 ,Z: 1.926714
Spine:  X: 0.1109557 ,Y: -0.1505163 ,Z: 1.904849
Hip Center:  X: 0.1260876 ,Y: -0.2052343 ,Z: 1.865033
Hip Left:  X: 0.06053139 ,Y: -0.2754143 ,Z: 1.828836
Hip Right:  X: 0.1976876 ,Y: -0.2759653 ,Z: 1.881257
Elbow Left:  X: -0.01774107 ,Y: 0.01369231 ,Z: 1.555518
Wrist Left:  X: 0.1137049 ,Y: 0.01692822 ,Z: 1.327617
Hand Left:  X: 0.172452 ,Y: 0.01631868 ,Z: 1.257919
Elbow Right:  X: 0.4005071 ,Y: 0.006919668 ,Z: 1.728197
Wrist Right:  X: 0.5122459 ,Y: 0.01002839 ,Z: 1.45289
Hand Right:  X: 0.5313902 ,Y: 0.007955479 ,Z: 1.41632
--------------------------------------
Head:  X: 0.1445231 ,Y: 0.3524437 ,Z: 1.906281
Shoulder Center:  X: 0.108546 ,Y: 0.1581239 ,Z: 1.898048
Shoulder Left:  X: -0.0229343 ,Y: 0.0713166 ,Z: 1.817054
Shoulder Right:  X: 0.274024 ,Y: 0.04244515 ,Z: 1.937866
Spine:  X: 0.1072667 ,Y: -0.1540918 ,Z: 1.900257
Hip Center:  X: 0.1263399 ,Y: -0.2092463 ,Z: 1.857636
Hip Left:  X: 0.06201834 ,Y: -0.2795762 ,Z: 1.817209
Hip Right:  X: 0.197791 ,Y: -0.2819863 ,Z: 1.876594
Elbow Left:  X: 0.01065233 ,Y: 0.009831304 ,Z: 1.560779
Wrist Left:  X: 0.1849941 ,Y: 0.03038364 ,Z: 1.324802
Hand Left:  X: 0.2189938 ,Y: 0.03636103 ,Z: 1.289019
Elbow Right:  X: 0.3966879 ,Y: -0.00384838 ,Z: 1.732531
Wrist Right:  X: 0.4964952 ,Y: 0.01010659 ,Z: 1.505284
Hand Right:  X: 0.5396749 ,Y: 0.01759582 ,Z: 1.429877
--------------------------------------
Head:  X: 0.1569236 ,Y: 0.3520815 ,Z: 1.90456
Shoulder Center:  X: 0.1109106 ,Y: 0.1565594 ,Z: 1.897888
Shoulder Left:  X: -0.01380853 ,Y: 0.0682008 ,Z: 1.80835
Shoulder Right:  X: 0.2745917 ,Y: 0.04916078 ,Z: 1.942704
Spine:  X: 0.1089064 ,Y: -0.1565102 ,Z: 1.900167
Hip Center:  X: 0.1305297 ,Y: -0.2114615 ,Z: 1.857421
Hip Left:  X: 0.06912372 ,Y: -0.2805208 ,Z: 1.816826
Hip Right:  X: 0.2001019 ,Y: -0.2831155 ,Z: 1.877539
Elbow Left:  X: 0.05418776 ,Y: 0.01096168 ,Z: 1.541416
Wrist Left:  X: 0.1964212 ,Y: 0.01620021 ,Z: 1.340479
Hand Left:  X: 0.2538021 ,Y: 0.02112972 ,Z: 1.285962
Elbow Right:  X: 0.3928017 ,Y: -0.02367683 ,Z: 1.71629
Wrist Right:  X: 0.4829142 ,Y: -0.01232533 ,Z: 1.513528
Hand Right:  X: 0.5362478 ,Y: 7.525849E-05 ,Z: 1.412537
--------------------------------------
Head:  X: 0.1580241 ,Y: 0.3528454 ,Z: 1.907577
Shoulder Center:  X: 0.1110932 ,Y: 0.1559082 ,Z: 1.898041
Shoulder Left:  X: -0.01304711 ,Y: 0.06399175 ,Z: 1.803677
Shoulder Right:  X: 0.2752007 ,Y: 0.05449693 ,Z: 1.947482
Spine:  X: 0.1070859 ,Y: -0.1537323 ,Z: 1.903173
Hip Center:  X: 0.1293735 ,Y: -0.2080646 ,Z: 1.861402
Hip Left:  X: 0.06884809 ,Y: -0.2790968 ,Z: 1.817713
Hip Right:  X: 0.1969246 ,Y: -0.2809602 ,Z: 1.887215
Elbow Left:  X: 0.01432256 ,Y: -0.05199577 ,Z: 1.588413
