Head:  X: 0.1572823 ,Y: 0.3612173 ,Z: 1.903081
Shoulder Center:  X: 0.1366447 ,Y: 0.140655 ,Z: 1.92715
Shoulder Left:  X: -0.03168804 ,Y: 0.03177014 ,Z: 1.881846
Shoulder Right:  X: 0.3163102 ,Y: 0.02065794 ,Z: 2.018069
Spine:  X: 0.1265577 ,Y: -0.1457277 ,Z: 1.937668
Hip Center:  X: 0.1401902 ,Y: -0.1986732 ,Z: 1.902954
Hip Left:  X: 0.0627673 ,Y: -0.2800758 ,Z: 1.862805
Hip Right:  X: 0.2193665 ,Y: -0.2850763 ,Z: 1.925454
Elbow Left:  X: -0.1124793 ,Y: -0.2109928 ,Z: 1.897051
Wrist Left:  X: -0.07756756 ,Y: -0.4223604 ,Z: 1.780343
Hand Left:  X: -0.06648731 ,Y: -0.4971971 ,Z: 1.739153
Elbow Right:  X: 0.3509828 ,Y: -0.2689361 ,Z: 2.077485
Wrist Right:  X: 0.4231376 ,Y: -0.4879464 ,Z: 2.0044
Hand Right:  X: 0.3967632 ,Y: -0.5108749 ,Z: 1.925669
--------------------------------------
Head:  X: 0.1251417 ,Y: 0.3602293 ,Z: 1.838294
Shoulder Center:  X: 0.1137403 ,Y: 0.1289471 ,Z: 1.879379
Shoulder Left:  X: -0.05409043 ,Y: 0.02085641 ,Z: 1.855055
Shoulder Right:  X: 0.2993431 ,Y: 0.01931731 ,Z: 1.967951
Spine:  X: 0.1154156 ,Y: -0.1466176 ,Z: 1.916375
Hip Center:  X: 0.1260825 ,Y: -0.2015257 ,Z: 1.893311
Hip Left:  X: 0.04956753 ,Y: -0.2825297 ,Z: 1.864936
Hip Right:  X: 0.2083649 ,Y: -0.2847735 ,Z: 1.917077
Elbow Left:  X: -0.1333724 ,Y: -0.2080353 ,Z: 1.898907
Wrist Left:  X: -0.0882422 ,Y: -0.4147411 ,Z: 1.785205
Hand Left:  X: -0.07268402 ,Y: -0.4906282 ,Z: 1.745665
Elbow Right:  X: 0.3389107 ,Y: -0.2614311 ,Z: 2.058339
Wrist Right:  X: 0.4297949 ,Y: -0.4693016 ,Z: 1.985616
Hand Right:  X: 0.3875679 ,Y: -0.4689531 ,Z: 1.909582
--------------------------------------
Head:  X: 0.1426172 ,Y: 0.2957591 ,Z: 1.592191
Shoulder Center:  X: 0.1710807 ,Y: 0.08635332 ,Z: 1.693968
Shoulder Left:  X: -0.004586493 ,Y: 0.01373727 ,Z: 1.726489
Shoulder Right:  X: 0.3455531 ,Y: 0.02092303 ,Z: 1.732764
Spine:  X: 0.1720278 ,Y: -0.1598837 ,Z: 1.776948
Hip Center:  X: 0.1726506 ,Y: -0.2115818 ,Z: 1.786346
Hip Left:  X: 0.09625053 ,Y: -0.2951496 ,Z: 1.792829
Hip Right:  X: 0.2507861 ,Y: -0.2808878 ,Z: 1.820993
Elbow Left:  X: -0.06891184 ,Y: -0.2278124 ,Z: 1.814076
Wrist Left:  X: -0.05670242 ,Y: -0.448439 ,Z: 1.746487
Hand Left:  X: -0.05195692 ,Y: -0.5304871 ,Z: 1.71359
Elbow Right:  X: 0.4299932 ,Y: -0.2182101 ,Z: 1.886548
Wrist Right:  X: 0.3086928 ,Y: -0.3762949 ,Z: 1.686725
Hand Right:  X: 0.2682594 ,Y: -0.4289899 ,Z: 1.623845
--------------------------------------
Head:  X: 0.09162775 ,Y: 0.2596255 ,Z: 1.613543
Shoulder Center:  X: 0.1721203 ,Y: 0.06506027 ,Z: 1.698898
Shoulder Left:  X: 0.01329288 ,Y: -0.009312408 ,Z: 1.819377
Shoulder Right:  X: 0.3257588 ,Y: -0.008725751 ,Z: 1.707396
Spine:  X: 0.1802611 ,Y: -0.1795871 ,Z: 1.780201
Hip Center:  X: 0.181215 ,Y: -0.2296003 ,Z: 1.796826
Hip Left:  X: 0.1116732 ,Y: -0.3037969 ,Z: 1.835157
Hip Right:  X: 0.2573945 ,Y: -0.2944974 ,Z: 1.803059
Elbow Left:  X: -0.02873056 ,Y: -0.2473983 ,Z: 1.90336
Wrist Left:  X: -0.0604024 ,Y: -0.4456419 ,Z: 1.781386
Hand Left:  X: -0.06426922 ,Y: -0.4897386 ,Z: 1.760939
Elbow Right:  X: 0.4776582 ,Y: -0.1644191 ,Z: 1.799157
Wrist Right:  X: 0.5316873 ,Y: -0.3187816 ,Z: 1.949125
Hand Right:  X: 0.5108468 ,Y: -0.3953117 ,Z: 1.989945
--------------------------------------
Head:  X: 0.1698839 ,Y: 0.2400983 ,Z: 1.453543
Shoulder Center:  X: 0.2146676 ,Y: 0.04748659 ,Z: 1.596636
Shoulder Left:  X: 0.05191187 ,Y: 0.005960522 ,Z: 1.66795
Shoulder Right:  X: 0.3740621 ,Y: -0.007768726 ,Z: 1.616218
Spine:  X: 0.2180801 ,Y: -0.1779141 ,Z: 1.703929
Hip Center:  X: 0.2184897 ,Y: -0.2231258 ,Z: 1.727154
Hip Left:  X: 0.1490505 ,Y: -0.2906641 ,Z: 1.764727
Hip Right:  X: 0.2905006 ,Y: -0.2897065 ,Z: 1.747977
Elbow Left:  X: -0.0074363 ,Y: -0.2124475 ,Z: 1.781773
Wrist Left:  X: -0.0549019 ,Y: -0.4293757 ,Z: 1.75217
Hand Left:  X: -0.06233613 ,Y: -0.4817301 ,Z: 1.731197
Elbow Right:  X: 0.4787041 ,Y: -0.1630786 ,Z: 1.716037
Wrist Right:  X: 0.3713989 ,Y: -0.3875284 ,Z: 1.614791
Hand Right:  X: 0.3664229 ,Y: -0.4549405 ,Z: 1.644502
--------------------------------------
Head:  X: 0.1415839 ,Y: 0.2911913 ,Z: 1.581883
Shoulder Center:  X: 0.1715943 ,Y: 0.08547157 ,Z: 1.682699
Shoulder Left:  X: -0.002475012 ,Y: 0.02528681 ,Z: 1.736189
Shoulder Right:  X: 0.3463423 ,Y: 0.01440425 ,Z: 1.714389
Spine:  X: 0.1766607 ,Y: -0.1615832 ,Z: 1.748109
Hip Center:  X: 0.1778618 ,Y: -0.2106458 ,Z: 1.763906
Hip Left:  X: 0.1025117 ,Y: -0.2895576 ,Z: 1.780506
Hip Right:  X: 0.2567188 ,Y: -0.2839341 ,Z: 1.785758
Elbow Left:  X: -0.05783413 ,Y: -0.2311863 ,Z: 1.815322
Wrist Left:  X: -0.06732208 ,Y: -0.4416385 ,Z: 1.736605
Hand Left:  X: -0.06584098 ,Y: -0.485051 ,Z: 1.703882
Elbow Right:  X: 0.43124 ,Y: -0.2176005 ,Z: 1.862911
Wrist Right:  X: 0.4165264 ,Y: -0.02793261 ,Z: 1.739033
Hand Right:  X: 0.4090275 ,Y: 0.03332296 ,Z: 1.718368
--------------------------------------
Head:  X: 0.1859854 ,Y: 0.3677991 ,Z: 1.751179
Shoulder Center:  X: 0.169223 ,Y: 0.1430574 ,Z: 1.791156
Shoulder Left:  X: 0.000785862 ,Y: 0.04553754 ,Z: 1.758125
Shoulder Right:  X: 0.3498815 ,Y: 0.0441184 ,Z: 1.893577
Spine:  X: 0.1671411 ,Y: -0.131669 ,Z: 1.803104
Hip Center:  X: 0.1669411 ,Y: -0.1866264 ,Z: 1.808267
Hip Left:  X: 0.09097479 ,Y: -0.2703117 ,Z: 1.78436
Hip Right:  X: 0.2423328 ,Y: -0.2697183 ,Z: 1.839628
Elbow Left:  X: -0.09147245 ,Y: -0.1971393 ,Z: 1.817156
Wrist Left:  X: -0.0679176 ,Y: -0.4013642 ,Z: 1.73617
Hand Left:  X: -0.06501558 ,Y: -0.4821396 ,Z: 1.703713
Elbow Right:  X: 0.3785782 ,Y: -0.2235708 ,Z: 1.990588
Wrist Right:  X: 0.3228726 ,Y: -0.09397447 ,Z: 1.814652
Hand Right:  X: 0.3154546 ,Y: -0.03337983 ,Z: 1.794209
--------------------------------------
Head:  X: 0.151803 ,Y: 0.3792665 ,Z: 1.805034
Shoulder Center:  X: 0.114495 ,Y: 0.1525605 ,Z: 1.838099
Shoulder Left:  X: -0.0411046 ,Y: 0.04774072 ,Z: 1.79989
Shoulder Right:  X: 0.2874238 ,Y: 0.03419647 ,Z: 1.954014
Spine:  X: 0.1291446 ,Y: -0.1308682 ,Z: 1.838865
Hip Center:  X: 0.134853 ,Y: -0.1870607 ,Z: 1.835441
Hip Left:  X: 0.06684073 ,Y: -0.2681485 ,Z: 1.798328
Hip Right:  X: 0.2114728 ,Y: -0.2714527 ,Z: 1.866727
Elbow Left:  X: -0.1485524 ,Y: -0.178259 ,Z: 1.851266
Wrist Left:  X: -0.08882145 ,Y: -0.3486565 ,Z: 1.660515
Hand Left:  X: -0.05883187 ,Y: -0.4145838 ,Z: 1.570149
Elbow Right:  X: 0.3298623 ,Y: -0.2391592 ,Z: 2.031897
Wrist Right:  X: 0.4103684 ,Y: -0.4345116 ,Z: 1.970772
Hand Right:  X: 0.3532622 ,Y: -0.4615596 ,Z: 1.971609
--------------------------------------
Head:  X: 0.1155427 ,Y: 0.3818591 ,Z: 1.859029
Shoulder Center:  X: 0.09178296 ,Y: 0.1225555 ,Z: 1.885774
Shoulder Left:  X: -0.05727826 ,Y: 0.03517051 ,Z: 1.81297
Shoulder Right:  X: 0.2604212 ,Y: 0.03086237 ,Z: 1.976706
Spine:  X: 0.1048013 ,Y: -0.1418981 ,Z: 1.882761
Hip Center:  X: 0.1201143 ,Y: -0.1939128 ,Z: 1.860847
Hip Left:  X: 0.05729059 ,Y: -0.274552 ,Z: 1.816549
Hip Right:  X: 0.1973345 ,Y: -0.27313 ,Z: 1.890418
Elbow Left:  X: -0.104979 ,Y: -0.1635613 ,Z: 1.719723
Wrist Left:  X: 0.008608361 ,Y: -0.2734464 ,Z: 1.554163
Hand Left:  X: 0.04647081 ,Y: -0.3100748 ,Z: 1.502619
Elbow Right:  X: 0.3318208 ,Y: -0.197214 ,Z: 1.933771
Wrist Right:  X: 0.4330134 ,Y: -0.3015763 ,Z: 1.762241
Hand Right:  X: 0.4667442 ,Y: -0.3363637 ,Z: 1.708708
--------------------------------------
Head:  X: 0.1823827 ,Y: 0.3695869 ,Z: 1.816846
Shoulder Center:  X: 0.1260607 ,Y: 0.1445535 ,Z: 1.841461
Shoulder Left:  X: -0.01769847 ,Y: 0.03215066 ,Z: 1.779884
Shoulder Right:  X: 0.2999651 ,Y: 0.01133558 ,Z: 1.940676
Spine:  X: 0.1322265 ,Y: -0.1480419 ,Z: 1.857652
Hip Center:  X: 0.1444576 ,Y: -0.2048501 ,Z: 1.841841
Hip Left:  X: 0.07851438 ,Y: -0.2822468 ,Z: 1.802939
Hip Right:  X: 0.2189312 ,Y: -0.2871906 ,Z: 1.875295
Elbow Left:  X: -0.08221053 ,Y: -0.1631386 ,Z: 1.694574
Wrist Left:  X: -0.002749838 ,Y: -0.2989302 ,Z: 1.5407
Hand Left:  X: 0.02373706 ,Y: -0.344194 ,Z: 1.493076
Elbow Right:  X: 0.3518913 ,Y: -0.2094368 ,Z: 1.902411
Wrist Right:  X: 0.4182007 ,Y: -0.3414963 ,Z: 1.738671
Hand Right:  X: 0.4720775 ,Y: -0.3424559 ,Z: 1.706594
--------------------------------------
Head:  X: 0.1151622 ,Y: 0.3670559 ,Z: 1.765735
Shoulder Center:  X: 0.0924257 ,Y: 0.144099 ,Z: 1.805371
Shoulder Left:  X: -0.05273707 ,Y: 0.0246952 ,Z: 1.746704
Shoulder Right:  X: 0.2639536 ,Y: 0.0340942 ,Z: 1.904543
Spine:  X: 0.1176084 ,Y: -0.1444663 ,Z: 1.825358
Hip Center:  X: 0.1263537 ,Y: -0.2020521 ,Z: 1.824322
Hip Left:  X: 0.06353487 ,Y: -0.285721 ,Z: 1.787292
Hip Right:  X: 0.2042302 ,Y: -0.2784114 ,Z: 1.864219
Elbow Left:  X: -0.08495343 ,Y: -0.1775816 ,Z: 1.680476
Wrist Left:  X: 0.02158538 ,Y: -0.3022129 ,Z: 1.538827
Hand Left:  X: 0.05709832 ,Y: -0.3437567 ,Z: 1.495303
Elbow Right:  X: 0.3284102 ,Y: -0.2057797 ,Z: 1.880453
Wrist Right:  X: 0.4147828 ,Y: -0.3488069 ,Z: 1.742823
Hand Right:  X: 0.4435737 ,Y: -0.3964826 ,Z: 1.700639
--------------------------------------
Head:  X: 0.1134413 ,Y: 0.3656958 ,Z: 1.782428
Shoulder Center:  X: 0.07276139 ,Y: 0.1485576 ,Z: 1.818364
Shoulder Left:  X: -0.06576667 ,Y: 0.02293289 ,Z: 1.756792
Shoulder Right:  X: 0.2526766 ,Y: 0.03070679 ,Z: 1.913324
Spine:  X: 0.106144 ,Y: -0.1448455 ,Z: 1.825388
Hip Center:  X: 0.113897 ,Y: -0.2033131 ,Z: 1.827592
Hip Left:  X: 0.05310995 ,Y: -0.2862309 ,Z: 1.791389
Hip Right:  X: 0.1931036 ,Y: -0.2778229 ,Z: 1.863857
Elbow Left:  X: -0.09459002 ,Y: -0.1744453 ,Z: 1.676705
