Head:  X: 0.1827414 ,Y: 0.2485086 ,Z: 1.895768
Shoulder Center:  X: 0.1259141 ,Y: 0.06663513 ,Z: 1.889552
Shoulder Left:  X: 0.01256742 ,Y: -0.03341604 ,Z: 1.833539
Shoulder Right:  X: 0.2757746 ,Y: 0.01236784 ,Z: 1.932287
Spine:  X: 0.1366999 ,Y: -0.1925198 ,Z: 1.896716
Hip Center:  X: 0.1417532 ,Y: -0.244026 ,Z: 1.892777
Hip Left:  X: 0.08595778 ,Y: -0.3215262 ,Z: 1.860992
Hip Right:  X: 0.204401 ,Y: -0.3009234 ,Z: 1.921536
Elbow Left:  X: -0.04797456 ,Y: -0.2381997 ,Z: 1.780196
Wrist Left:  X: -0.03119182 ,Y: -0.3699247 ,Z: 1.68118
Hand Left:  X: -0.005772043 ,Y: -0.418292 ,Z: 1.628247
Elbow Right:  X: 0.3029929 ,Y: -0.1982665 ,Z: 1.952253
Wrist Right:  X: 0.3607292 ,Y: -0.3892163 ,Z: 1.884331
Hand Right:  X: 0.364318 ,Y: -0.4308247 ,Z: 1.820743
--------------------------------------
Head:  X: 0.314682 ,Y: 0.2116824 ,Z: 1.646094
Shoulder Center:  X: 0.2596402 ,Y: 0.03239853 ,Z: 1.672071
Shoulder Left:  X: 0.1248816 ,Y: -0.03660335 ,Z: 1.655359
Shoulder Right:  X: 0.3886293 ,Y: -0.06505936 ,Z: 1.736654
Spine:  X: 0.2548563 ,Y: -0.1990851 ,Z: 1.797463
Hip Center:  X: 0.2548129 ,Y: -0.2464731 ,Z: 1.822284
Hip Left:  X: 0.1939605 ,Y: -0.3129564 ,Z: 1.826415
Hip Right:  X: 0.3155339 ,Y: -0.2985522 ,Z: 1.87536
Elbow Left:  X: 0.01155967 ,Y: -0.2277657 ,Z: 1.68325
Wrist Left:  X: 0.006647187 ,Y: -0.4251319 ,Z: 1.638977
Hand Left:  X: 0.009976675 ,Y: -0.4831041 ,Z: 1.580948
Elbow Right:  X: 0.3784582 ,Y: -0.2341374 ,Z: 1.891108
Wrist Right:  X: 0.3826218 ,Y: -0.418703 ,Z: 1.893013
Hand Right:  X: 0.4274344 ,Y: -0.4458897 ,Z: 1.85428
--------------------------------------
Head:  X: 0.3680255 ,Y: 0.2252057 ,Z: 1.54377
Shoulder Center:  X: 0.3117853 ,Y: 0.01669726 ,Z: 1.590628
Shoulder Left:  X: 0.1812642 ,Y: -0.01021698 ,Z: 1.564295
