Head:  X: 0.0865152 ,Y: 0.3359854 ,Z: 2.051794
Shoulder Center:  X: 0.05954442 ,Y: 0.1028754 ,Z: 2.024387
Shoulder Left:  X: -0.09438051 ,Y: 0.002332798 ,Z: 1.923813
Shoulder Right:  X: 0.2254644 ,Y: -0.0241516 ,Z: 2.132623
Spine:  X: 0.04853585 ,Y: -0.189067 ,Z: 1.955736
Hip Center:  X: 0.07473613 ,Y: -0.2297019 ,Z: 1.903675
Hip Left:  X: 0.006350175 ,Y: -0.3020974 ,Z: 1.828662
Hip Right:  X: 0.1502804 ,Y: -0.3140154 ,Z: 1.916176
Elbow Left:  X: -0.2930038 ,Y: -0.08311904 ,Z: 1.749774
Wrist Left:  X: -0.4452311 ,Y: -0.01160475 ,Z: 1.556286
Hand Left:  X: -0.5198466 ,Y: 0.02525245 ,Z: 1.511297
Elbow Right:  X: 0.4457673 ,Y: -0.2034379 ,Z: 2.253907
Wrist Right:  X: 0.667188 ,Y: -0.1327633 ,Z: 2.326916
Hand Right:  X: 0.7399014 ,Y: -0.1152857 ,Z: 2.384857
--------------------------------------
Head:  X: 0.01770054 ,Y: 0.3328246 ,Z: 2.087693
Shoulder Center:  X: 0.008567995 ,Y: 0.115731 ,Z: 2.067575
Shoulder Left:  X: -0.1082152 ,Y: -0.0006446748 ,Z: 1.949674
Shoulder Right:  X: 0.2032012 ,Y: -0.01573835 ,Z: 2.140395
Spine:  X: 0.03257604 ,Y: -0.1614581 ,Z: 1.992109
Hip Center:  X: 0.06275851 ,Y: -0.1940647 ,Z: 1.943189
Hip Left:  X: 0.004620049 ,Y: -0.2568518 ,Z: 1.872013
Hip Right:  X: 0.1539717 ,Y: -0.2793902 ,Z: 1.954499
Elbow Left:  X: -0.1567748 ,Y: -0.003519044 ,Z: 1.637964
Wrist Left:  X: -0.1228878 ,Y: 0.1632086 ,Z: 1.472675
Hand Left:  X: -0.1737813 ,Y: 0.1828082 ,Z: 1.4389
Elbow Right:  X: 0.396917 ,Y: -0.1212663 ,Z: 2.058959
Wrist Right:  X: 0.645759 ,Y: 0.02358628 ,Z: 1.989789
Hand Right:  X: 0.7353855 ,Y: 0.06829925 ,Z: 2.009791
--------------------------------------
Head:  X: -0.02182655 ,Y: 0.4112863 ,Z: 2.124827
Shoulder Center:  X: -0.001258192 ,Y: 0.2184888 ,Z: 2.047859
Shoulder Left:  X: -0.120915 ,Y: 0.005092303 ,Z: 1.961368
Shoulder Right:  X: 0.1933485 ,Y: 0.01463168 ,Z: 2.114032
Spine:  X: 0.03783756 ,Y: -0.1210418 ,Z: 1.996591
Hip Center:  X: 0.06657253 ,Y: -0.1726762 ,Z: 1.945862
Hip Left:  X: 0.0008356944 ,Y: -0.2441763 ,Z: 1.88274
Hip Right:  X: 0.163329 ,Y: -0.2645392 ,Z: 1.964183
Elbow Left:  X: 0.1325946 ,Y: -0.0006967587 ,Z: 1.79198
Wrist Left:  X: 0.3364162 ,Y: -0.01176672 ,Z: 1.85212
Hand Left:  X: 0.4043568 ,Y: -0.01545671 ,Z: 1.876077
Elbow Right:  X: 0.327294 ,Y: 0.02233663 ,Z: 1.894679
Wrist Right:  X: 0.1466945 ,Y: -0.01734195 ,Z: 1.770517
Hand Right:  X: 0.08627278 ,Y: -0.02989468 ,Z: 1.740594
--------------------------------------
Head:  X: 0.03785248 ,Y: 0.329013 ,Z: 2.093507
Shoulder Center:  X: 0.02340092 ,Y: 0.108427 ,Z: 2.085132
Shoulder Left:  X: -0.113327 ,Y: -0.01300466 ,Z: 1.962358
Shoulder Right:  X: 0.2283631 ,Y: -0.02317747 ,Z: 2.152149
Spine:  X: 0.05317905 ,Y: -0.1418516 ,Z: 2.035709
Hip Center:  X: 0.08268354 ,Y: -0.1710845 ,Z: 1.987423
Hip Left:  X: 0.02246961 ,Y: -0.2435487 ,Z: 1.915275
Hip Right:  X: 0.1772581 ,Y: -0.2593069 ,Z: 1.997157
Elbow Left:  X: -0.2459447 ,Y: 0.01647514 ,Z: 1.681116
Wrist Left:  X: -0.3175822 ,Y: 0.1609949 ,Z: 1.480486
Hand Left:  X: -0.3319406 ,Y: 0.2163346 ,Z: 1.436167
Elbow Right:  X: 0.4325391 ,Y: -0.09019724 ,Z: 2.110205
Wrist Right:  X: 0.6221166 ,Y: 0.01276858 ,Z: 2.099044
Hand Right:  X: 0.7007497 ,Y: 0.06694883 ,Z: 2.111207
--------------------------------------
Head:  X: 0.04921938 ,Y: 0.322661 ,Z: 2.045354
Shoulder Center:  X: 0.02623406 ,Y: 0.0973848 ,Z: 2.050894
Shoulder Left:  X: -0.1138394 ,Y: -0.01191799 ,Z: 1.95924
Shoulder Right:  X: 0.2214939 ,Y: -0.03268903 ,Z: 2.131434
Spine:  X: 0.04255343 ,Y: -0.1520911 ,Z: 2.014535
Hip Center:  X: 0.0686513 ,Y: -0.1844776 ,Z: 1.967598
Hip Left:  X: 0.002402188 ,Y: -0.2559891 ,Z: 1.904535
Hip Right:  X: 0.1591206 ,Y: -0.2751209 ,Z: 1.97648
Elbow Left:  X: -0.2348353 ,Y: -0.121714 ,Z: 1.744913
Wrist Left:  X: -0.3300728 ,Y: -0.02984385 ,Z: 1.496182
Hand Left:  X: -0.3652031 ,Y: 0.01286833 ,Z: 1.441859
Elbow Right:  X: 0.4237249 ,Y: -0.1414057 ,Z: 2.106199
Wrist Right:  X: 0.6239134 ,Y: -0.09509391 ,Z: 2.050025
Hand Right:  X: 0.764199 ,Y: 0.0201303 ,Z: 2.067402
--------------------------------------
Head:  X: 0.08778602 ,Y: 0.3448602 ,Z: 1.941403
Shoulder Center:  X: 0.07194329 ,Y: 0.1206785 ,Z: 1.942441
Shoulder Left:  X: -0.07269305 ,Y: 0.006141401 ,Z: 1.874999
Shoulder Right:  X: 0.2441917 ,Y: -0.02097091 ,Z: 2.041312
Spine:  X: 0.06250606 ,Y: -0.1600368 ,Z: 1.949234
Hip Center:  X: 0.08580618 ,Y: -0.2030169 ,Z: 1.909324
Hip Left:  X: 0.02015057 ,Y: -0.2691277 ,Z: 1.869736
Hip Right:  X: 0.1713206 ,Y: -0.2900456 ,Z: 1.940145
Elbow Left:  X: -0.1672325 ,Y: -0.1161327 ,Z: 1.693451
Wrist Left:  X: 0.03485243 ,Y: -0.2447288 ,Z: 1.535025
Hand Left:  X: 0.07242763 ,Y: -0.254765 ,Z: 1.517876
Elbow Right:  X: 0.3670636 ,Y: -0.207567 ,Z: 1.964483
Wrist Right:  X: 0.3435411 ,Y: -0.3711444 ,Z: 1.725806
Hand Right:  X: 0.3610656 ,Y: -0.3113017 ,Z: 1.625498
--------------------------------------
