Head:  X: 0.1176264 ,Y: 0.338671 ,Z: 1.760481
Shoulder Center:  X: 0.1065913 ,Y: 0.1432939 ,Z: 1.781071
Shoulder Left:  X: -0.03775663 ,Y: 0.04116543 ,Z: 1.695277
Shoulder Right:  X: 0.2694224 ,Y: 0.0395156 ,Z: 1.884648
Spine:  X: 0.127032 ,Y: -0.1512377 ,Z: 1.799366
Hip Center:  X: 0.1311201 ,Y: -0.210144 ,Z: 1.805866
Hip Left:  X: 0.06725609 ,Y: -0.2854387 ,Z: 1.777321
Hip Right:  X: 0.2054866 ,Y: -0.2861811 ,Z: 1.840052
Elbow Left:  X: -0.1727451 ,Y: 0.1049872 ,Z: 1.443692
Wrist Left:  X: -0.1390688 ,Y: 0.3022571 ,Z: 1.302024
Hand Left:  X: -0.1253319 ,Y: 0.3573202 ,Z: 1.271597
Elbow Right:  X: 0.4003229 ,Y: -0.1506352 ,Z: 2.034666
Wrist Right:  X: 0.6194878 ,Y: -0.235882 ,Z: 2.063804
Hand Right:  X: 0.70473 ,Y: -0.2499781 ,Z: 2.07498
--------------------------------------
Head:  X: 0.04451457 ,Y: 0.3534275 ,Z: 1.824138
Shoulder Center:  X: 0.05544671 ,Y: 0.1579436 ,Z: 1.834344
Shoulder Left:  X: -0.0280865 ,Y: 0.02876028 ,Z: 1.72728
Shoulder Right:  X: 0.2388414 ,Y: 0.1229066 ,Z: 1.982414
Spine:  X: 0.09119041 ,Y: -0.1247162 ,Z: 1.84035
Hip Center:  X: 0.09972496 ,Y: -0.1809502 ,Z: 1.842902
Hip Left:  X: 0.04777455 ,Y: -0.2609056 ,Z: 1.800553
Hip Right:  X: 0.1718227 ,Y: -0.2551371 ,Z: 1.884017
Elbow Left:  X: -0.03155602 ,Y: -0.1718983 ,Z: 1.591552
Wrist Left:  X: 0.04985939 ,Y: -0.2894956 ,Z: 1.422286
Hand Left:  X: 0.1240082 ,Y: -0.3461296 ,Z: 1.339435
Elbow Right:  X: 0.3904836 ,Y: 0.2858929 ,Z: 2.047302
Wrist Right:  X: 0.3326048 ,Y: 0.5253579 ,Z: 1.963739
Hand Right:  X: 0.2966401 ,Y: 0.5981321 ,Z: 1.940477
--------------------------------------
Head:  X: 0.2700221 ,Y: 0.3433776 ,Z: 1.918019
Shoulder Center:  X: 0.238984 ,Y: 0.1461183 ,Z: 1.914017
Shoulder Left:  X: 0.06469682 ,Y: 0.04898781 ,Z: 1.849385
Shoulder Right:  X: 0.3636092 ,Y: 0.05384852 ,Z: 1.906268
Spine:  X: 0.2144809 ,Y: -0.1541791 ,Z: 1.907713
Hip Center:  X: 0.2142377 ,Y: -0.2120135 ,Z: 1.88225
Hip Left:  X: 0.1421027 ,Y: -0.2762405 ,Z: 1.857923
Hip Right:  X: 0.2778986 ,Y: -0.2835545 ,Z: 1.891077
Elbow Left:  X: -0.0807182 ,Y: -0.1361327 ,Z: 1.793298
Wrist Left:  X: -0.1443238 ,Y: -0.2093508 ,Z: 1.601737
Hand Left:  X: -0.1669173 ,Y: -0.2404893 ,Z: 1.527956
