Head:  X: 0.1027058 ,Y: 0.567942 ,Z: 2.049093
Shoulder Center:  X: 0.06536834 ,Y: 0.3820285 ,Z: 2.113653
Shoulder Left:  X: -0.091571 ,Y: 0.2957285 ,Z: 2.06852
Shoulder Right:  X: 0.2388466 ,Y: 0.2730905 ,Z: 2.161501
Spine:  X: 0.05517633 ,Y: 0.1177083 ,Z: 2.147024
Hip Center:  X: 0.05242621 ,Y: 0.06512859 ,Z: 2.156958
Hip Left:  X: -0.03110877 ,Y: -0.0006230079 ,Z: 2.142776
Hip Right:  X: 0.1271117 ,Y: -0.02413305 ,Z: 2.189179
Elbow Left:  X: -0.1354016 ,Y: 0.1148439 ,Z: 1.901039
Wrist Left:  X: 0.02024865 ,Y: 0.1750803 ,Z: 1.688781
Hand Left:  X: 0.01098412 ,Y: 0.1788834 ,Z: 1.674744
Elbow Right:  X: 0.3220325 ,Y: 0.0963928 ,Z: 2.064198
Wrist Right:  X: 0.3816698 ,Y: 0.1599836 ,Z: 1.806773
Hand Right:  X: 0.3959364 ,Y: 0.1643866 ,Z: 1.784204
Knee Left:  X: 0.2033215 ,Y: -0.259854 ,Z: 1.785892
Ankle Left:  X: 0.1872522 ,Y: -0.6037894 ,Z: 1.740562
Knee Right:  X: 0.1820289 ,Y: -0.3361094 ,Z: 1.772648
Ankle Right:  X: 0.2011356 ,Y: -0.6174412 ,Z: 1.745022
--------------------------------------
Head:  X: 0.09747636 ,Y: 0.5640213 ,Z: 2.060996
Shoulder Center:  X: 0.06589907 ,Y: 0.380459 ,Z: 2.118255
Shoulder Left:  X: -0.09414386 ,Y: 0.2990501 ,Z: 2.077542
Shoulder Right:  X: 0.2362512 ,Y: 0.2772994 ,Z: 2.160211
Spine:  X: 0.05727078 ,Y: 0.1174397 ,Z: 2.148581
Hip Center:  X: 0.05528236 ,Y: 0.06462651 ,Z: 2.156667
Hip Left:  X: -0.02776884 ,Y: -0.002651339 ,Z: 2.142166
Hip Right:  X: 0.1303039 ,Y: -0.02412491 ,Z: 2.185134
Elbow Left:  X: -0.1352477 ,Y: 0.1069105 ,Z: 1.89973
Wrist Left:  X: -0.0436153 ,Y: 0.1603158 ,Z: 1.72759
Hand Left:  X: 0.004417454 ,Y: 0.1762397 ,Z: 1.679736
Elbow Right:  X: 0.3084687 ,Y: 0.108307 ,Z: 2.073463
Wrist Right:  X: 0.3569754 ,Y: 0.1529641 ,Z: 1.809854
Hand Right:  X: 0.3715429 ,Y: 0.1571645 ,Z: 1.773366
Knee Left:  X: 0.2040252 ,Y: -0.2663695 ,Z: 1.784335
Ankle Left:  X: 0.186149 ,Y: -0.6101872 ,Z: 1.739669
Knee Right:  X: 0.1842862 ,Y: -0.3352096 ,Z: 1.774673
Ankle Right:  X: 0.2008697 ,Y: -0.6178128 ,Z: 1.744809
--------------------------------------
Head:  X: 0.09797061 ,Y: 0.5633037 ,Z: 2.062489
Shoulder Center:  X: 0.06736279 ,Y: 0.38096 ,Z: 2.12173
Shoulder Left:  X: -0.09345516 ,Y: 0.2999955 ,Z: 2.083257
Shoulder Right:  X: 0.2382967 ,Y: 0.2753854 ,Z: 2.159829
Spine:  X: 0.0547725 ,Y: 0.1174928 ,Z: 2.152927
Hip Center:  X: 0.05161448 ,Y: 0.06456283 ,Z: 2.162142
Hip Left:  X: -0.03186858 ,Y: -0.001300284 ,Z: 2.149963
Hip Right:  X: 0.1257381 ,Y: -0.02410401 ,Z: 2.190404
Elbow Left:  X: -0.1534054 ,Y: 0.1476375 ,Z: 1.961393
Wrist Left:  X: -0.09102738 ,Y: 0.1188484 ,Z: 1.771979
Hand Left:  X: -0.06428637 ,Y: 0.1446519 ,Z: 1.690397
Elbow Right:  X: 0.3097101 ,Y: 0.1021993 ,Z: 2.071591
Wrist Right:  X: 0.36158 ,Y: 0.1454038 ,Z: 1.810731
Hand Right:  X: 0.3756534 ,Y: 0.1481836 ,Z: 1.763033
Knee Left:  X: 0.1963983 ,Y: -0.2544099 ,Z: 1.783263
Ankle Left:  X: 0.1860118 ,Y: -0.6004592 ,Z: 1.74048
Knee Right:  X: 0.1832687 ,Y: -0.3362671 ,Z: 1.773033
Ankle Right:  X: 0.2009642 ,Y: -0.6174923 ,Z: 1.744887
--------------------------------------
Head:  X: 0.08721783 ,Y: 0.5614713 ,Z: 2.061257
Shoulder Center:  X: 0.06438425 ,Y: 0.3830398 ,Z: 2.127829
Shoulder Left:  X: -0.096433 ,Y: 0.2965691 ,Z: 2.095136
Shoulder Right:  X: 0.2375196 ,Y: 0.2743398 ,Z: 2.163858
Spine:  X: 0.0465888 ,Y: 0.1172512 ,Z: 2.161204
Hip Center:  X: 0.04279169 ,Y: 0.0640456 ,Z: 2.170706
Hip Left:  X: -0.0418597 ,Y: 0.0004030256 ,Z: 2.163249
Hip Right:  X: 0.1164134 ,Y: -0.02615124 ,Z: 2.195253
Elbow Left:  X: -0.1526584 ,Y: 0.1425527 ,Z: 1.98231
Wrist Left:  X: -0.07422127 ,Y: 0.1179922 ,Z: 1.754362
Hand Left:  X: -0.0715628 ,Y: 0.117032 ,Z: 1.731547
Elbow Right:  X: 0.3006265 ,Y: 0.09295169 ,Z: 2.074746
Wrist Right:  X: 0.3530303 ,Y: 0.09753139 ,Z: 1.874128
Hand Right:  X: 0.3748735 ,Y: 0.1141767 ,Z: 1.781833
Knee Left:  X: 0.1945091 ,Y: -0.2548906 ,Z: 1.782998
Ankle Left:  X: 0.185446 ,Y: -0.6023705 ,Z: 1.739974
Knee Right:  X: 0.1778637 ,Y: -0.3348636 ,Z: 1.773202
Ankle Right:  X: 0.2010811 ,Y: -0.6160191 ,Z: 1.74478
--------------------------------------
Head:  X: 0.08805394 ,Y: 0.5596037 ,Z: 2.055182
Shoulder Center:  X: 0.06570235 ,Y: 0.3822052 ,Z: 2.130243
Shoulder Left:  X: -0.09384223 ,Y: 0.2971921 ,Z: 2.099695
Shoulder Right:  X: 0.2399064 ,Y: 0.2754274 ,Z: 2.164775
Spine:  X: 0.04806975 ,Y: 0.116542 ,Z: 2.162296
Hip Center:  X: 0.04471001 ,Y: 0.06330112 ,Z: 2.171156
Hip Left:  X: -0.03829868 ,Y: -0.00102563 ,Z: 2.161391
Hip Right:  X: 0.1179472 ,Y: -0.02641429 ,Z: 2.195354
Elbow Left:  X: -0.1605393 ,Y: 0.1441597 ,Z: 1.998061
Wrist Left:  X: -0.02526797 ,Y: 0.02652487 ,Z: 1.811767
Hand Left:  X: 0.01963172 ,Y: -0.0217761 ,Z: 1.811526
Elbow Right:  X: 0.2950664 ,Y: 0.09385697 ,Z: 2.078818
Wrist Right:  X: 0.3557116 ,Y: 0.0914814 ,Z: 1.848021
Hand Right:  X: 0.3653495 ,Y: 0.1004029 ,Z: 1.784881
Knee Left:  X: 0.2098087 ,Y: -0.2872278 ,Z: 1.782774
Ankle Left:  X: 0.1846788 ,Y: -0.6151513 ,Z: 1.739035
Knee Right:  X: 0.1745512 ,Y: -0.449884 ,Z: 1.811889
Ankle Right:  X: 0.2189456 ,Y: -0.7034628 ,Z: 1.783539
--------------------------------------
Head:  X: 0.08710739 ,Y: 0.5594355 ,Z: 2.054706
Shoulder Center:  X: 0.06454239 ,Y: 0.3820406 ,Z: 2.130654
Shoulder Left:  X: -0.09491993 ,Y: 0.2968193 ,Z: 2.102953
Shoulder Right:  X: 0.2394851 ,Y: 0.2766551 ,Z: 2.165745
Spine:  X: 0.04727505 ,Y: 0.1159359 ,Z: 2.162863
Hip Center:  X: 0.04389215 ,Y: 0.06266066 ,Z: 2.17181
Hip Left:  X: -0.03936803 ,Y: -0.002176838 ,Z: 2.161891
Hip Right:  X: 0.1174981 ,Y: -0.02678618 ,Z: 2.195928
Elbow Left:  X: -0.1590172 ,Y: 0.1467088 ,Z: 2.000489
