Head:  X: 0.09853509 ,Y: 0.5916474 ,Z: 2.137005
Shoulder Center:  X: 0.06583332 ,Y: 0.3956488 ,Z: 2.153052
Shoulder Left:  X: -0.09776315 ,Y: 0.2889057 ,Z: 2.115721
Shoulder Right:  X: 0.2364522 ,Y: 0.2857661 ,Z: 2.185504
Spine:  X: 0.05349103 ,Y: 0.1006998 ,Z: 2.173857
Hip Center:  X: 0.05985415 ,Y: 0.04451974 ,Z: 2.138143
Hip Left:  X: -0.01855195 ,Y: -0.01026662 ,Z: 2.134831
Hip Right:  X: 0.1355753 ,Y: -0.0550703 ,Z: 2.129064
Elbow Left:  X: -0.1708997 ,Y: 0.1406627 ,Z: 2.003872
Wrist Left:  X: -0.1428504 ,Y: 0.07330426 ,Z: 1.840209
Hand Left:  X: -0.08844537 ,Y: 0.08257462 ,Z: 1.690979
Elbow Right:  X: 0.2944862 ,Y: 0.1174943 ,Z: 2.136031
Wrist Right:  X: 0.3404879 ,Y: 0.08629766 ,Z: 1.902978
Hand Right:  X: 0.3787941 ,Y: 0.07430355 ,Z: 1.735714
Knee Left:  X: 0.09802146 ,Y: -0.1314964 ,Z: 1.768523
Ankle Left:  X: 0.1470803 ,Y: -0.4925364 ,Z: 1.730122
Knee Right:  X: 0.1203844 ,Y: -0.2024482 ,Z: 1.758751
Ankle Right:  X: 0.1597941 ,Y: -0.5648706 ,Z: 1.725564
--------------------------------------
Head:  X: 0.1143807 ,Y: 0.579964 ,Z: 2.074041
Shoulder Center:  X: 0.07978297 ,Y: 0.3898581 ,Z: 2.111039
Shoulder Left:  X: -0.07885341 ,Y: 0.285979 ,Z: 2.083261
Shoulder Right:  X: 0.2513793 ,Y: 0.2836763 ,Z: 2.149681
Spine:  X: 0.07049379 ,Y: 0.1032229 ,Z: 2.127513
Hip Center:  X: 0.07325754 ,Y: 0.04657674 ,Z: 2.110349
Hip Left:  X: -0.002766927 ,Y: -0.007542376 ,Z: 2.107553
Hip Right:  X: 0.1466879 ,Y: -0.05168251 ,Z: 2.107029
Elbow Left:  X: -0.1545347 ,Y: 0.1446587 ,Z: 1.992092
Wrist Left:  X: -0.09781094 ,Y: 0.09954584 ,Z: 1.768037
