Head:  X: -0.3999445 ,Y: 0.6788722 ,Z: 2.184632
Shoulder Center:  X: -0.4550787 ,Y: 0.4818685 ,Z: 2.226412
Shoulder Left:  X: -0.5872812 ,Y: 0.3524919 ,Z: 2.162558
Shoulder Right:  X: -0.3003546 ,Y: 0.381813 ,Z: 2.358265
Spine:  X: -0.4505727 ,Y: 0.2034059 ,Z: 2.241067
Hip Center:  X: -0.4351867 ,Y: 0.1490623 ,Z: 2.22509
Hip Left:  X: -0.4982797 ,Y: 0.07001663 ,Z: 2.179978
Hip Right:  X: -0.3624757 ,Y: 0.07770679 ,Z: 2.263469
Elbow Left:  X: -0.6595996 ,Y: 0.1129016 ,Z: 2.15347
Wrist Left:  X: -0.589742 ,Y: -0.1050873 ,Z: 1.993392
Hand Left:  X: -0.5803796 ,Y: -0.1551066 ,Z: 1.944395
Elbow Right:  X: -0.2356741 ,Y: 0.1685621 ,Z: 2.423017
Wrist Right:  X: -0.05617408 ,Y: 0.08318827 ,Z: 2.224591
Hand Right:  X: -0.01422715 ,Y: 0.07512823 ,Z: 2.139092
Knee Left:  X: -0.2673628 ,Y: -0.1339397 ,Z: 1.759154
Ankle Left:  X: -0.3107024 ,Y: -0.363965 ,Z: 1.508326
Knee Right:  X: -0.2059821 ,Y: 0.01496115 ,Z: 1.810827
Ankle Right:  X: -0.1707565 ,Y: -0.4264047 ,Z: 1.777336
--------------------------------------
Head:  X: -0.3899449 ,Y: 0.6722655 ,Z: 2.190716
Shoulder Center:  X: -0.4483882 ,Y: 0.4742847 ,Z: 2.2356
Shoulder Left:  X: -0.5842946 ,Y: 0.3487435 ,Z: 2.165486
Shoulder Right:  X: -0.2895851 ,Y: 0.373064 ,Z: 2.368667
Spine:  X: -0.4372573 ,Y: 0.2042353 ,Z: 2.241337
Hip Center:  X: -0.4253203 ,Y: 0.1515205 ,Z: 2.231364
Hip Left:  X: -0.4903383 ,Y: 0.0702059 ,Z: 2.18394
Hip Right:  X: -0.348871 ,Y: 0.07974631 ,Z: 2.272224
Elbow Left:  X: -0.6489068 ,Y: 0.1123163 ,Z: 2.146691
Wrist Left:  X: -0.5863711 ,Y: -0.05921916 ,Z: 2.036442
Hand Left:  X: -0.5411283 ,Y: -0.1255728 ,Z: 1.98664
Elbow Right:  X: -0.2409436 ,Y: 0.1646928 ,Z: 2.415812
Wrist Right:  X: -0.0603319 ,Y: 0.07549231 ,Z: 2.219772
Hand Right:  X: 0.01286919 ,Y: 0.06348574 ,Z: 2.101186
Knee Left:  X: -0.254155 ,Y: -0.1283986 ,Z: 1.752873
Ankle Left:  X: -0.3176846 ,Y: -0.4073611 ,Z: 1.565738
Knee Right:  X: -0.2091455 ,Y: -0.05195304 ,Z: 1.786808
Ankle Right:  X: -0.1398351 ,Y: -0.4932046 ,Z: 1.785946
--------------------------------------
Head:  X: -0.4039261 ,Y: 0.6775308 ,Z: 2.22229
Shoulder Center:  X: -0.4572038 ,Y: 0.4755273 ,Z: 2.256244
Shoulder Left:  X: -0.5920293 ,Y: 0.3491281 ,Z: 2.183727
Shoulder Right:  X: -0.2943628 ,Y: 0.37187 ,Z: 2.384916
Spine:  X: -0.4417291 ,Y: 0.2072396 ,Z: 2.259165
Hip Center:  X: -0.4248235 ,Y: 0.1567205 ,Z: 2.241821
Hip Left:  X: -0.4881468 ,Y: 0.07333375 ,Z: 2.190203
Hip Right:  X: -0.3461591 ,Y: 0.08495092 ,Z: 2.283015
Elbow Left:  X: -0.6543676 ,Y: 0.158404 ,Z: 2.143566
Wrist Left:  X: -0.5930387 ,Y: 0.07412679 ,Z: 1.960739
Hand Left:  X: -0.480972 ,Y: 0.03469959 ,Z: 1.827949
Elbow Right:  X: -0.2516196 ,Y: 0.1710056 ,Z: 2.41177
Wrist Right:  X: -0.1226899 ,Y: 0.1407824 ,Z: 2.163275
Hand Right:  X: -0.07251567 ,Y: 0.1479687 ,Z: 2.058192
Knee Left:  X: -0.2521581 ,Y: -0.1380435 ,Z: 1.753862
Ankle Left:  X: -0.3041344 ,Y: -0.4109861 ,Z: 1.551634
Knee Right:  X: -0.2005755 ,Y: -0.04803152 ,Z: 1.780812
Ankle Right:  X: -0.139323 ,Y: -0.4916036 ,Z: 1.784412
--------------------------------------
Head:  X: -0.4143683 ,Y: 0.678889 ,Z: 2.242663
Shoulder Center:  X: -0.4690045 ,Y: 0.4830035 ,Z: 2.277973
Shoulder Left:  X: -0.5983644 ,Y: 0.3574146 ,Z: 2.19579
Shoulder Right:  X: -0.3115017 ,Y: 0.3757516 ,Z: 2.389601
Spine:  X: -0.4574502 ,Y: 0.2052297 ,Z: 2.286426
Hip Center:  X: -0.4329283 ,Y: 0.1550259 ,Z: 2.26015
Hip Left:  X: -0.4902581 ,Y: 0.07366759 ,Z: 2.207571
Hip Right:  X: -0.3562636 ,Y: 0.08795084 ,Z: 2.307433
Elbow Left:  X: -0.6258352 ,Y: 0.1798848 ,Z: 2.065882
Wrist Left:  X: -0.463902 ,Y: 0.1804104 ,Z: 1.891391
Hand Left:  X: -0.4073344 ,Y: 0.1809417 ,Z: 1.842921
Elbow Right:  X: -0.2655657 ,Y: 0.170287 ,Z: 2.385086
Wrist Right:  X: -0.1647355 ,Y: 0.1414239 ,Z: 2.199976
Hand Right:  X: -0.06008579 ,Y: 0.1632698 ,Z: 2.034156
Knee Left:  X: -0.2287817 ,Y: -0.1227307 ,Z: 1.76919
Ankle Left:  X: -0.3237232 ,Y: -0.3882734 ,Z: 1.571363
Knee Right:  X: -0.2058538 ,Y: -0.04561083 ,Z: 1.797313
Ankle Right:  X: -0.1449771 ,Y: -0.4904898 ,Z: 1.806367
--------------------------------------
Head:  X: -0.4148228 ,Y: 0.6813498 ,Z: 2.23824
Shoulder Center:  X: -0.4695256 ,Y: 0.4819966 ,Z: 2.277709
