Head:  X: -0.3786635 ,Y: 0.6869903 ,Z: 2.174516
Shoulder Center:  X: -0.4130198 ,Y: 0.4084612 ,Z: 2.186942
Shoulder Left:  X: -0.5778964 ,Y: 0.3818021 ,Z: 2.170319
Shoulder Right:  X: -0.2700401 ,Y: 0.3787809 ,Z: 2.335542
Spine:  X: -0.3473297 ,Y: 0.1075096 ,Z: 2.101404
Hip Center:  X: -0.3121536 ,Y: 0.07326517 ,Z: 2.046612
Hip Left:  X: -0.3419889 ,Y: 0.02235854 ,Z: 1.981359
Hip Right:  X: -0.2415818 ,Y: -0.01075328 ,Z: 2.050184
Elbow Left:  X: -0.6660937 ,Y: 0.2647906 ,Z: 2.054799
Wrist Left:  X: -0.6264558 ,Y: 0.2425207 ,Z: 1.813429
Hand Left:  X: -0.6088767 ,Y: 0.2254181 ,Z: 1.691355
Elbow Right:  X: -0.1347721 ,Y: 0.2268247 ,Z: 2.333063
Wrist Right:  X: 0.03720786 ,Y: 0.2207657 ,Z: 2.162494
Hand Right:  X: 0.1427439 ,Y: 0.2307065 ,Z: 2.061967
Knee Left:  X: -0.1135121 ,Y: -0.2312015 ,Z: 1.725575
Ankle Left:  X: -0.1681916 ,Y: -0.5493021 ,Z: 1.730858
Knee Right:  X: -0.303782 ,Y: -0.06589828 ,Z: 1.627042
Ankle Right:  X: -0.1980289 ,Y: -0.5353741 ,Z: 1.547455
--------------------------------------
Head:  X: -0.3818371 ,Y: 0.6876386 ,Z: 2.176312
Shoulder Center:  X: -0.4144839 ,Y: 0.4125901 ,Z: 2.1902
Shoulder Left:  X: -0.5803785 ,Y: 0.3831363 ,Z: 2.174104
Shoulder Right:  X: -0.2708039 ,Y: 0.3788432 ,Z: 2.333844
Spine:  X: -0.3482223 ,Y: 0.1086524 ,Z: 2.104588
Hip Center:  X: -0.3129842 ,Y: 0.07386026 ,Z: 2.048621
Hip Left:  X: -0.3417484 ,Y: 0.02296894 ,Z: 1.984241
Hip Right:  X: -0.2430144 ,Y: -0.01054776 ,Z: 2.051814
Elbow Left:  X: -0.6602786 ,Y: 0.2626558 ,Z: 2.059027
Wrist Left:  X: -0.6713337 ,Y: 0.1842532 ,Z: 1.895399
Hand Left:  X: -0.6056985 ,Y: 0.2242384 ,Z: 1.711283
Elbow Right:  X: -0.1375419 ,Y: 0.2253934 ,Z: 2.329905
Wrist Right:  X: 0.02819932 ,Y: 0.2206036 ,Z: 2.156654
Hand Right:  X: 0.1353522 ,Y: 0.2267317 ,Z: 2.051327
Knee Left:  X: -0.1157191 ,Y: -0.2309629 ,Z: 1.724657
Ankle Left:  X: -0.1684233 ,Y: -0.5490018 ,Z: 1.731857
Knee Right:  X: -0.3010943 ,Y: -0.04495695 ,Z: 1.624598
Ankle Right:  X: -0.2594236 ,Y: -0.5330681 ,Z: 1.617477
--------------------------------------
Head:  X: -0.3779506 ,Y: 0.6903309 ,Z: 2.180758
Shoulder Center:  X: -0.4157922 ,Y: 0.4159291 ,Z: 2.195597
Shoulder Left:  X: -0.5784351 ,Y: 0.3819219 ,Z: 2.172012
Shoulder Right:  X: -0.2708737 ,Y: 0.3784201 ,Z: 2.335737
Spine:  X: -0.3470949 ,Y: 0.1078917 ,Z: 2.109825
Hip Center:  X: -0.3105254 ,Y: 0.07256737 ,Z: 2.05324
Hip Left:  X: -0.3343546 ,Y: 0.02027021 ,Z: 1.987148
Hip Right:  X: -0.2452932 ,Y: -0.00856057 ,Z: 2.058509
Elbow Left:  X: -0.6363907 ,Y: 0.2116194 ,Z: 2.001993
Wrist Left:  X: -0.5621916 ,Y: 0.1928234 ,Z: 1.836574
Hand Left:  X: -0.4848081 ,Y: 0.2057958 ,Z: 1.733394
Elbow Right:  X: -0.1623714 ,Y: 0.2179518 ,Z: 2.314193
Wrist Right:  X: -0.04989962 ,Y: 0.2119728 ,Z: 2.112609
Hand Right:  X: 0.01462435 ,Y: 0.1345758 ,Z: 1.985181
Knee Left:  X: -0.1696743 ,Y: -0.1768242 ,Z: 1.782849
Ankle Left:  X: -0.2147149 ,Y: -0.6541271 ,Z: 1.806305
Knee Right:  X: -0.2875439 ,Y: -0.05776941 ,Z: 1.631465
Ankle Right:  X: -0.1837701 ,Y: -0.5373137 ,Z: 1.555726
--------------------------------------
Head:  X: -0.3829754 ,Y: 0.6822832 ,Z: 2.183981
Shoulder Center:  X: -0.4170584 ,Y: 0.4133731 ,Z: 2.197423
Shoulder Left:  X: -0.5803508 ,Y: 0.383037 ,Z: 2.166596
Shoulder Right:  X: -0.2741877 ,Y: 0.3778822 ,Z: 2.334439
Spine:  X: -0.3464729 ,Y: 0.1066387 ,Z: 2.110549
