Head:  X: 0.2646077 ,Y: 0.1600929 ,Z: 1.712794
Shoulder Center:  X: 0.2156647 ,Y: -0.006812071 ,Z: 1.737309
Shoulder Left:  X: 0.06828935 ,Y: -0.05965695 ,Z: 1.719079
Shoulder Right:  X: 0.3527326 ,Y: -0.1228329 ,Z: 1.757873
Spine:  X: 0.1761981 ,Y: -0.2298897 ,Z: 1.797713
Hip Center:  X: 0.1671431 ,Y: -0.275041 ,Z: 1.812536
Hip Left:  X: 0.08523972 ,Y: -0.3315764 ,Z: 1.815543
Hip Right:  X: 0.2222642 ,Y: -0.3421301 ,Z: 1.842528
Elbow Left:  X: 0.1430064 ,Y: -0.06413151 ,Z: 1.553077
Wrist Left:  X: 0.2891417 ,Y: -0.04212448 ,Z: 1.377714
Hand Left:  X: 0.3727588 ,Y: -0.02046076 ,Z: 1.300734
Elbow Right:  X: 0.5071519 ,Y: -0.1274211 ,Z: 1.646719
Wrist Right:  X: 0.5669622 ,Y: -0.0510776 ,Z: 1.503828
Hand Right:  X: 0.6086255 ,Y: -0.0167395 ,Z: 1.442944
--------------------------------------
Head:  X: 0.2757262 ,Y: 0.1561181 ,Z: 1.703497
Shoulder Center:  X: 0.2205488 ,Y: -0.008682173 ,Z: 1.732622
Shoulder Left:  X: 0.07468069 ,Y: -0.06299324 ,Z: 1.71671
Shoulder Right:  X: 0.2948735 ,Y: -0.06339972 ,Z: 1.81948
Spine:  X: 0.1727209 ,Y: -0.2453645 ,Z: 1.799074
Hip Center:  X: 0.1630634 ,Y: -0.292915 ,Z: 1.814822
Hip Left:  X: 0.1021478 ,Y: -0.3460019 ,Z: 1.806678
Hip Right:  X: 0.2075185 ,Y: -0.3495829 ,Z: 1.848749
Elbow Left:  X: 0.1502379 ,Y: -0.1095585 ,Z: 1.492645
Wrist Left:  X: 0.2739106 ,Y: -0.08392395 ,Z: 1.362943
Hand Left:  X: 0.3747477 ,Y: -0.04127187 ,Z: 1.295516
Elbow Right:  X: 0.471053 ,Y: -0.1286352 ,Z: 1.67973
Wrist Right:  X: 0.5775632 ,Y: -0.05677944 ,Z: 1.48743
Hand Right:  X: 0.6141074 ,Y: -0.03220294 ,Z: 1.433717
--------------------------------------
Head:  X: 0.2875949 ,Y: 0.147182 ,Z: 1.691903
Shoulder Center:  X: 0.2293947 ,Y: -0.01915843 ,Z: 1.728052
Shoulder Left:  X: 0.08092044 ,Y: -0.06954246 ,Z: 1.708343
Shoulder Right:  X: 0.305963 ,Y: -0.07583735 ,Z: 1.813376
Spine:  X: 0.1794286 ,Y: -0.2545742 ,Z: 1.797124
Hip Center:  X: 0.1695126 ,Y: -0.3017109 ,Z: 1.813172
Hip Left:  X: 0.1083425 ,Y: -0.3523166 ,Z: 1.803329
Hip Right:  X: 0.2088428 ,Y: -0.3560682 ,Z: 1.850673
Elbow Left:  X: 0.1605224 ,Y: -0.1279546 ,Z: 1.491914
Wrist Left:  X: 0.2690401 ,Y: -0.1039137 ,Z: 1.362933
Hand Left:  X: 0.36529 ,Y: -0.05901488 ,Z: 1.276939
Elbow Right:  X: 0.4733659 ,Y: -0.1467879 ,Z: 1.669404
Wrist Right:  X: 0.5684455 ,Y: -0.1098867 ,Z: 1.511497
Hand Right:  X: 0.6248738 ,Y: -0.06999827 ,Z: 1.42929
--------------------------------------
Head:  X: 0.287537 ,Y: 0.1454502 ,Z: 1.691593
Shoulder Center:  X: 0.2247393 ,Y: -0.01629023 ,Z: 1.725905
Shoulder Left:  X: 0.08124384 ,Y: -0.07063319 ,Z: 1.708945
Shoulder Right:  X: 0.3051166 ,Y: -0.07644663 ,Z: 1.815473
Spine:  X: 0.1776135 ,Y: -0.2544537 ,Z: 1.796112
Hip Center:  X: 0.1680061 ,Y: -0.3021771 ,Z: 1.812545
Hip Left:  X: 0.107639 ,Y: -0.3531281 ,Z: 1.802453
Hip Right:  X: 0.2072676 ,Y: -0.3567182 ,Z: 1.850932
Elbow Left:  X: 0.1674082 ,Y: -0.1205973 ,Z: 1.495256
Wrist Left:  X: 0.2812648 ,Y: -0.1048296 ,Z: 1.364215
Hand Left:  X: 0.3922084 ,Y: -0.06890826 ,Z: 1.28161
Elbow Right:  X: 0.4714085 ,Y: -0.1383894 ,Z: 1.66887
Wrist Right:  X: 0.5864641 ,Y: -0.09132454 ,Z: 1.479493
Hand Right:  X: 0.6210012 ,Y: -0.07280436 ,Z: 1.419625
--------------------------------------
Head:  X: 0.285048 ,Y: 0.1537762 ,Z: 1.697328
Shoulder Center:  X: 0.2261448 ,Y: -0.01076007 ,Z: 1.72951
Shoulder Left:  X: 0.08253361 ,Y: -0.06978966 ,Z: 1.709187
Shoulder Right:  X: 0.3092598 ,Y: -0.07210711 ,Z: 1.817642
Spine:  X: 0.1792963 ,Y: -0.2490673 ,Z: 1.795271
Hip Center:  X: 0.1699858 ,Y: -0.2964239 ,Z: 1.810945
Hip Left:  X: 0.1099405 ,Y: -0.3488141 ,Z: 1.798666
Hip Right:  X: 0.2086575 ,Y: -0.3530657 ,Z: 1.850843
Elbow Left:  X: 0.1680627 ,Y: -0.1211679 ,Z: 1.497856
Wrist Left:  X: 0.2844321 ,Y: -0.1064384 ,Z: 1.367596
Hand Left:  X: 0.391697 ,Y: -0.06880393 ,Z: 1.287693
Elbow Right:  X: 0.4717082 ,Y: -0.1381123 ,Z: 1.671579
Wrist Right:  X: 0.5718018 ,Y: -0.101628 ,Z: 1.499961
Hand Right:  X: 0.6111861 ,Y: -0.06616255 ,Z: 1.419305
--------------------------------------
Head:  X: 0.2395834 ,Y: 0.1941264 ,Z: 1.76098
Shoulder Center:  X: 0.1960318 ,Y: 0.01909844 ,Z: 1.780052
Shoulder Left:  X: 0.04974409 ,Y: -0.04761689 ,Z: 1.745105
Shoulder Right:  X: 0.3013764 ,Y: -0.02448337 ,Z: 1.811294
Spine:  X: 0.1637469 ,Y: -0.2315772 ,Z: 1.812141
Hip Center:  X: 0.1571291 ,Y: -0.2814308 ,Z: 1.8212
Hip Left:  X: 0.09852765 ,Y: -0.3383519 ,Z: 1.800591
Hip Right:  X: 0.200962 ,Y: -0.337523 ,Z: 1.853415
Elbow Left:  X: 0.1387244 ,Y: -0.08417389 ,Z: 1.533854
Wrist Left:  X: 0.2564822 ,Y: -0.07978074 ,Z: 1.392917
Hand Left:  X: 0.3623895 ,Y: -0.03768056 ,Z: 1.313744
Elbow Right:  X: 0.4554861 ,Y: -0.1358079 ,Z: 1.69231
Wrist Right:  X: 0.5357479 ,Y: -0.09538327 ,Z: 1.55171
Hand Right:  X: 0.5851271 ,Y: -0.06673769 ,Z: 1.469322
--------------------------------------
Head:  X: 0.2248047 ,Y: 0.1996437 ,Z: 1.781408
Shoulder Center:  X: 0.1813036 ,Y: 0.0231856 ,Z: 1.796323
Shoulder Left:  X: 0.03757156 ,Y: -0.0486476 ,Z: 1.760422
Shoulder Right:  X: 0.3113719 ,Y: -0.001040676 ,Z: 1.777924
Spine:  X: 0.1593338 ,Y: -0.2189333 ,Z: 1.821379
Hip Center:  X: 0.1547246 ,Y: -0.2673886 ,Z: 1.829015
Hip Left:  X: 0.09009443 ,Y: -0.3352532 ,Z: 1.81088
Hip Right:  X: 0.2067618 ,Y: -0.3291304 ,Z: 1.857969
Elbow Left:  X: 0.1215807 ,Y: -0.08435671 ,Z: 1.548123
Wrist Left:  X: 0.2577901 ,Y: -0.06786689 ,Z: 1.390871
Hand Left:  X: 0.3359412 ,Y: -0.0388838 ,Z: 1.331801
Elbow Right:  X: 0.4398249 ,Y: -0.1489153 ,Z: 1.752457
Wrist Right:  X: 0.5102649 ,Y: -0.102863 ,Z: 1.609179
Hand Right:  X: 0.5774539 ,Y: -0.0390631 ,Z: 1.476857
--------------------------------------
Head:  X: 0.2352362 ,Y: 0.1920523 ,Z: 1.772849
Shoulder Center:  X: 0.1874177 ,Y: 0.01893267 ,Z: 1.791273
Shoulder Left:  X: 0.04311729 ,Y: -0.05137505 ,Z: 1.756001
Shoulder Right:  X: 0.3224359 ,Y: -0.01073626 ,Z: 1.763862
